record_id,timestamp,plant_id,sku,qty_in,qty_out,balance
INV_803792,2025-04-11,Shepperton_Plant,Whole grain loaf,747,1017,146127
INV_803793,2025-05-18,Shepperton_Plant,Low GI Seed loaf,1729,237,131559
INV_803794,2025-05-05,Shepperton_Plant,High Energy Brown,809,276,175940
INV_803795,2025-02-24,Shepperton_Plant,High Energy Brown,342,411,175871
INV_803796,2025-05-08,Shepperton_Plant,Whole grain loaf,1923,1319,146731
INV_803797,2025-01-23,Shepperton_Plant,Whole grain loaf,1167,1275,146623
INV_803798,2025-07-09,Shepperton_Plant,Soft white,1480,1722,138288
INV_803799,2025-05-08,Shepperton_Plant,Soft white,513,913,137888
INV_803800,2025-03-04,Shepperton_Plant,Soft white,480,990,137378
INV_803801,2025-05-19,Shepperton_Plant,High Energy Brown,1491,1788,175574
INV_803802,2025-05-03,Shepperton_Plant,Low GI Seed loaf,1911,1400,132070
INV_803803,2025-02-19,Shepperton_Plant,Low GI Seed loaf,629,1394,131305
INV_803804,2025-04-18,Shepperton_Plant,High Energy Brown,701,940,175335
INV_803805,2025-04-24,Shepperton_Plant,Low GI Seed loaf,1647,206,132746
INV_803806,2025-04-10,Shepperton_Plant,High Energy Brown,543,767,175111
INV_803807,2025-07-23,Shepperton_Plant,Whole grain loaf,1452,1301,146774
INV_803808,2025-06-24,Shepperton_Plant,Low GI Seed loaf,1820,460,134106
INV_803809,2025-04-02,Shepperton_Plant,Low GI Seed loaf,1621,403,135324
INV_803810,2025-04-21,Shepperton_Plant,Soft white,511,515,137374
INV_803811,2025-06-19,Shepperton_Plant,Soft white,538,1018,136894
INV_803812,2025-01-04,Shepperton_Plant,High Energy Brown,888,1548,174451
INV_803813,2025-01-03,Shepperton_Plant,Whole grain loaf,1720,1770,146724
INV_803814,2025-05-22,Shepperton_Plant,Low GI Seed loaf,983,217,136090
INV_803815,2025-07-26,Shepperton_Plant,Low GI Seed loaf,1229,1645,135674
INV_803816,2025-03-07,Shepperton_Plant,Soft white,390,494,136790
INV_803817,2025-02-24,Shepperton_Plant,Soft white,669,283,137176
INV_803818,2025-06-17,Shepperton_Plant,Low GI Seed loaf,863,613,135924
INV_803819,2025-01-25,Shepperton_Plant,High Energy Brown,1091,859,174683
INV_803820,2025-07-15,Shepperton_Plant,High Energy Brown,777,460,175000
INV_803821,2025-04-15,Shepperton_Plant,Soft white,1784,1144,137816
INV_803822,2025-07-18,Shepperton_Plant,Whole grain loaf,1850,1272,147302
INV_803823,2025-07-15,Shepperton_Plant,Whole grain loaf,1947,404,148845
INV_803824,2025-07-27,Shepperton_Plant,Low GI Seed loaf,807,1646,135085
INV_803825,2025-05-04,Shepperton_Plant,Low GI Seed loaf,1289,1504,134870
INV_803826,2025-05-13,Shepperton_Plant,High Energy Brown,740,464,175276
INV_803827,2025-07-14,Shepperton_Plant,Whole grain loaf,1484,861,149468
INV_803828,2025-02-17,Shepperton_Plant,High Energy Brown,1856,476,176656
INV_803829,2025-01-14,Shepperton_Plant,High Energy Brown,1555,272,177939
INV_803830,2025-05-08,Shepperton_Plant,Whole grain loaf,984,1267,149185
INV_803831,2025-05-06,Shepperton_Plant,Whole grain loaf,736,633,149288
INV_803832,2025-06-26,Shepperton_Plant,High Energy Brown,361,1756,176544
INV_803833,2025-02-09,Shepperton_Plant,Whole grain loaf,1638,736,150190
INV_803834,2025-01-14,Shepperton_Plant,Whole grain loaf,525,1159,149556
INV_803835,2025-07-21,Shepperton_Plant,Whole grain loaf,1876,1220,150212
INV_803836,2025-01-04,Shepperton_Plant,High Energy Brown,1816,397,177963
INV_803837,2025-05-20,Shepperton_Plant,High Energy Brown,843,532,178274
INV_803838,2025-01-01,Shepperton_Plant,High Energy Brown,1634,1261,178647
INV_803839,2025-03-13,Shepperton_Plant,High Energy Brown,1221,1354,178514
INV_803840,2025-04-07,Shepperton_Plant,Whole grain loaf,1003,1300,149915
INV_803841,2025-02-13,Shepperton_Plant,High Energy Brown,1390,1065,178839
INV_803842,2025-07-26,Shepperton_Plant,Low GI Seed loaf,1530,491,135909
INV_803843,2025-03-11,Shepperton_Plant,Whole grain loaf,1058,674,150299
INV_803844,2025-04-28,Shepperton_Plant,High Energy Brown,1503,1777,178565
INV_803845,2025-03-20,Shepperton_Plant,Low GI Seed loaf,554,1316,135147
INV_803846,2025-05-20,Shepperton_Plant,Soft white,1626,1499,137943
INV_803847,2025-02-15,Shepperton_Plant,Low GI Seed loaf,1935,1657,135425
INV_803848,2025-02-25,Shepperton_Plant,Low GI Seed loaf,1379,1503,135301
INV_803849,2025-05-11,Shepperton_Plant,High Energy Brown,1716,588,179693
INV_803850,2025-04-22,Shepperton_Plant,Soft white,749,1668,137024
INV_803851,2025-02-02,Shepperton_Plant,Soft white,1205,1532,136697
INV_803852,2025-05-16,Shepperton_Plant,Soft white,697,488,136906
INV_803853,2025-04-08,Shepperton_Plant,Low GI Seed loaf,1602,1275,135628
INV_803854,2025-01-25,Shepperton_Plant,High Energy Brown,393,1453,178633
INV_803855,2025-06-15,Shepperton_Plant,Soft white,1173,280,137799
INV_803856,2025-06-02,Shepperton_Plant,High Energy Brown,499,260,178872
INV_803857,2025-05-28,Shepperton_Plant,Soft white,994,454,138339
INV_803858,2025-02-24,Shepperton_Plant,Soft white,1883,1218,139004
INV_803859,2025-06-11,Shepperton_Plant,Whole grain loaf,1889,595,151593
INV_803860,2025-07-18,Shepperton_Plant,High Energy Brown,1375,261,179986
INV_803861,2025-05-06,Shepperton_Plant,High Energy Brown,919,762,180143
INV_803862,2025-02-23,Shepperton_Plant,High Energy Brown,1817,644,181316
INV_803863,2025-03-20,Shepperton_Plant,Soft white,560,1618,137946
INV_803864,2025-02-05,Shepperton_Plant,Soft white,1462,1007,138401
INV_803865,2025-06-01,Shepperton_Plant,Soft white,1909,416,139894
INV_803866,2025-02-13,Shepperton_Plant,Soft white,1955,1392,140457
INV_803867,2025-07-08,Shepperton_Plant,Low GI Seed loaf,1283,1690,135221
INV_803868,2025-01-19,Shepperton_Plant,High Energy Brown,676,1368,180624
INV_803869,2025-07-07,Shepperton_Plant,Soft white,1082,1042,140497
INV_803870,2025-01-19,Shepperton_Plant,Whole grain loaf,1392,1689,151296
INV_803871,2025-03-26,Shepperton_Plant,Whole grain loaf,1781,930,152147
INV_803872,2025-01-03,Shepperton_Plant,Low GI Seed loaf,1659,1453,135427
INV_803873,2025-05-14,Shepperton_Plant,Soft white,1909,545,141861
INV_803874,2025-06-07,Shepperton_Plant,Whole grain loaf,1351,843,152655
INV_803875,2025-01-13,Shepperton_Plant,Soft white,1383,594,142650
INV_803876,2025-03-10,Shepperton_Plant,High Energy Brown,576,602,180598
INV_803877,2025-07-24,Shepperton_Plant,Soft white,1290,1214,142726
INV_803878,2025-02-13,Shepperton_Plant,High Energy Brown,817,602,180813
INV_803879,2025-07-08,Shepperton_Plant,Whole grain loaf,1753,1535,152873
INV_803880,2025-02-27,Shepperton_Plant,Whole grain loaf,1989,805,154057
INV_803881,2025-02-08,Shepperton_Plant,Whole grain loaf,1950,1028,154979
INV_803882,2025-02-26,Shepperton_Plant,Whole grain loaf,839,1504,154314
INV_803883,2025-04-12,Shepperton_Plant,Soft white,1500,1149,143077
INV_803884,2025-04-06,Shepperton_Plant,Low GI Seed loaf,865,1455,134837
INV_803885,2025-03-13,Shepperton_Plant,Soft white,926,516,143487
INV_803886,2025-03-10,Shepperton_Plant,Soft white,532,1678,142341
INV_803887,2025-06-23,Shepperton_Plant,Low GI Seed loaf,764,1476,134125
INV_803888,2025-06-18,Shepperton_Plant,Soft white,1082,718,142705
INV_803889,2025-02-07,Shepperton_Plant,Whole grain loaf,526,1769,153071
INV_803890,2025-02-14,Shepperton_Plant,High Energy Brown,381,1373,179821
INV_803891,2025-07-02,Shepperton_Plant,High Energy Brown,1273,1237,179857
INV_803892,2025-03-28,Shepperton_Plant,Whole grain loaf,1882,1682,153271
INV_803893,2025-03-11,Shepperton_Plant,Soft white,1584,643,143646
INV_803894,2025-02-04,Shepperton_Plant,High Energy Brown,1076,1391,179542
INV_803895,2025-07-16,Shepperton_Plant,High Energy Brown,1014,301,180255
INV_803896,2025-04-21,Shepperton_Plant,High Energy Brown,913,1126,180042
INV_803897,2025-03-05,Shepperton_Plant,Whole grain loaf,1589,279,154581
INV_803898,2025-04-09,Shepperton_Plant,Low GI Seed loaf,446,1339,133232
INV_803899,2025-05-26,Shepperton_Plant,Whole grain loaf,554,371,154764
INV_803900,2025-05-16,Shepperton_Plant,Low GI Seed loaf,1995,1691,133536
INV_803901,2025-01-25,Shepperton_Plant,High Energy Brown,1697,551,181188
INV_803902,2025-07-20,Shepperton_Plant,High Energy Brown,575,1340,180423
INV_803903,2025-02-27,Shepperton_Plant,Whole grain loaf,757,1796,153725
INV_803904,2025-02-06,Shepperton_Plant,Low GI Seed loaf,1287,1110,133713
INV_803905,2025-07-14,Shepperton_Plant,Low GI Seed loaf,521,1701,132533
INV_803906,2025-06-16,Shepperton_Plant,Soft white,855,241,144260
INV_803907,2025-04-26,Shepperton_Plant,High Energy Brown,1970,466,181927
INV_803908,2025-02-21,Shepperton_Plant,Whole grain loaf,1452,1322,153855
INV_803909,2025-06-27,Shepperton_Plant,High Energy Brown,1659,1552,182034
INV_803910,2025-07-07,Shepperton_Plant,High Energy Brown,449,331,182152
INV_803911,2025-01-25,Shepperton_Plant,Soft white,1605,1134,144731
INV_803912,2025-05-25,Shepperton_Plant,High Energy Brown,1522,1340,182334
INV_803913,2025-06-02,Shepperton_Plant,Low GI Seed loaf,1901,1105,133329
INV_803914,2025-04-21,Shepperton_Plant,Soft white,874,667,144938
INV_803915,2025-02-14,Shepperton_Plant,Soft white,1987,1207,145718
INV_803916,2025-05-15,Shepperton_Plant,Whole grain loaf,1520,1090,154285
INV_803917,2025-03-20,Shepperton_Plant,Soft white,1091,550,146259
INV_803918,2025-06-06,Shepperton_Plant,Soft white,1191,936,146514
INV_803919,2025-04-10,Shepperton_Plant,Whole grain loaf,732,316,154701
INV_803920,2025-04-02,Shepperton_Plant,High Energy Brown,522,1428,181428
INV_803921,2025-03-07,Shepperton_Plant,Soft white,524,422,146616
INV_803922,2025-05-06,Shepperton_Plant,Low GI Seed loaf,1192,834,133687
INV_803923,2025-02-05,Shepperton_Plant,Soft white,864,860,146620
INV_803924,2025-06-24,Shepperton_Plant,High Energy Brown,924,1611,180741
INV_803925,2025-03-08,Shepperton_Plant,High Energy Brown,604,625,180720
INV_803926,2025-01-03,Shepperton_Plant,High Energy Brown,1353,386,181687
INV_803927,2025-03-16,Shepperton_Plant,Low GI Seed loaf,377,684,133380
INV_803928,2025-02-01,Shepperton_Plant,Whole grain loaf,1050,867,154884
INV_803929,2025-06-21,Shepperton_Plant,Low GI Seed loaf,1638,782,134236
INV_803930,2025-01-22,Shepperton_Plant,Soft white,1825,1527,146918
INV_803931,2025-02-17,Shepperton_Plant,High Energy Brown,1693,298,183082
INV_803932,2025-04-01,Shepperton_Plant,Whole grain loaf,380,858,154406
INV_803933,2025-07-23,Shepperton_Plant,Soft white,830,1005,146743
INV_803934,2025-04-09,Shepperton_Plant,High Energy Brown,1723,1760,183045
INV_803935,2025-06-18,Shepperton_Plant,Low GI Seed loaf,1882,852,135266
INV_803936,2025-02-25,Shepperton_Plant,High Energy Brown,333,488,182890
INV_803937,2025-04-23,Shepperton_Plant,Soft white,816,746,146813
INV_803938,2025-03-08,Shepperton_Plant,Low GI Seed loaf,1172,1591,134847
INV_803939,2025-01-06,Shepperton_Plant,Soft white,1209,485,147537
INV_803940,2025-06-27,Shepperton_Plant,Low GI Seed loaf,1687,1475,135059
INV_803941,2025-03-23,Shepperton_Plant,High Energy Brown,861,675,183076
INV_803942,2025-06-12,Shepperton_Plant,Low GI Seed loaf,1055,1340,134774
INV_803943,2025-05-15,Shepperton_Plant,Low GI Seed loaf,1628,1639,134763
INV_803944,2025-05-03,Shepperton_Plant,Soft white,1534,525,148546
INV_803945,2025-05-05,Shepperton_Plant,Soft white,615,276,148885
INV_803946,2025-06-03,Shepperton_Plant,Low GI Seed loaf,1999,1605,135157
INV_803947,2025-07-02,Shepperton_Plant,Low GI Seed loaf,1157,206,136108
INV_803948,2025-02-09,Shepperton_Plant,Whole grain loaf,1612,568,155450
INV_803949,2025-04-14,Shepperton_Plant,Soft white,1955,865,149975
INV_803950,2025-04-10,Shepperton_Plant,Whole grain loaf,1461,998,155913
INV_803951,2025-07-06,Shepperton_Plant,High Energy Brown,1581,297,184360
INV_803952,2025-06-05,Shepperton_Plant,High Energy Brown,1380,445,185295
INV_803953,2025-05-25,Shepperton_Plant,Low GI Seed loaf,1497,748,136857
INV_803954,2025-04-17,Shepperton_Plant,Low GI Seed loaf,1528,689,137696
INV_803955,2025-02-05,Shepperton_Plant,Soft white,1649,270,151354
INV_803956,2025-04-06,Shepperton_Plant,Whole grain loaf,544,1372,155085
INV_803957,2025-07-23,Shepperton_Plant,Whole grain loaf,1935,431,156589
INV_803958,2025-05-24,Shepperton_Plant,Low GI Seed loaf,1736,370,139062
INV_803959,2025-02-07,Shepperton_Plant,Low GI Seed loaf,926,1239,138749
INV_803960,2025-06-24,Shepperton_Plant,Whole grain loaf,563,688,156464
INV_803961,2025-01-17,Shepperton_Plant,Soft white,1582,1323,151613
INV_803962,2025-03-26,Shepperton_Plant,Whole grain loaf,1291,988,156767
INV_803963,2025-05-21,Shepperton_Plant,Whole grain loaf,838,1570,156035
INV_803964,2025-01-15,Shepperton_Plant,Low GI Seed loaf,1069,1012,138806
INV_803965,2025-04-03,Shepperton_Plant,Soft white,314,1262,150665
INV_803966,2025-03-10,Shepperton_Plant,Low GI Seed loaf,935,1423,138318
INV_803967,2025-02-07,Shepperton_Plant,Whole grain loaf,1831,567,157299
INV_803968,2025-06-11,Shepperton_Plant,Soft white,984,497,151152
INV_803969,2025-01-08,Shepperton_Plant,Low GI Seed loaf,1944,1429,138833
INV_803970,2025-02-15,Shepperton_Plant,Whole grain loaf,563,1778,156084
INV_803971,2025-01-06,Shepperton_Plant,Soft white,870,215,151807
INV_803972,2025-03-07,Shepperton_Plant,Soft white,643,1480,150970
INV_803973,2025-01-28,Shepperton_Plant,Soft white,1186,1678,150478
INV_803974,2025-07-25,Shepperton_Plant,Soft white,654,1560,149572
INV_803975,2025-02-12,Shepperton_Plant,Low GI Seed loaf,793,767,138859
INV_803976,2025-03-08,Shepperton_Plant,Soft white,371,1418,148525
INV_803977,2025-06-15,Shepperton_Plant,High Energy Brown,1881,610,186566
INV_803978,2025-02-25,Shepperton_Plant,Soft white,1956,440,150041
INV_803979,2025-07-27,Shepperton_Plant,High Energy Brown,1673,201,188038
INV_803980,2025-07-05,Shepperton_Plant,Whole grain loaf,1320,1019,156385
INV_803981,2025-01-23,Shepperton_Plant,Soft white,1594,1064,150571
INV_803982,2025-06-07,Shepperton_Plant,Whole grain loaf,1604,585,157404
INV_803983,2025-03-07,Shepperton_Plant,High Energy Brown,1818,567,189289
INV_803984,2025-07-21,Shepperton_Plant,High Energy Brown,1013,1567,188735
INV_803985,2025-03-03,Shepperton_Plant,High Energy Brown,1500,1224,189011
INV_803986,2025-07-20,Shepperton_Plant,Low GI Seed loaf,705,1397,138167
INV_803987,2025-06-13,Shepperton_Plant,Soft white,389,841,150119
INV_803988,2025-01-27,Shepperton_Plant,High Energy Brown,1126,808,189329
INV_803989,2025-06-03,Shepperton_Plant,High Energy Brown,337,1585,188081
INV_803990,2025-04-19,Shepperton_Plant,High Energy Brown,466,1550,186997
INV_803991,2025-06-09,Shepperton_Plant,High Energy Brown,726,436,187287
INV_803992,2025-04-21,Shepperton_Plant,High Energy Brown,1325,325,188287
INV_803993,2025-05-19,Shepperton_Plant,Whole grain loaf,1807,547,158664
INV_803994,2025-06-10,Shepperton_Plant,Low GI Seed loaf,1022,1011,138178
INV_803995,2025-03-13,Shepperton_Plant,Whole grain loaf,1575,1208,159031
INV_803996,2025-05-05,Shepperton_Plant,High Energy Brown,1927,1680,188534
INV_803997,2025-01-15,Shepperton_Plant,Whole grain loaf,1361,508,159884
INV_803998,2025-05-06,Shepperton_Plant,Low GI Seed loaf,599,1021,137756
INV_803999,2025-05-22,Shepperton_Plant,Soft white,1494,1377,150236
INV_804000,2025-01-12,Shepperton_Plant,High Energy Brown,1706,1563,188677
INV_804001,2025-06-15,Shepperton_Plant,Soft white,1403,1200,150439
INV_804002,2025-04-08,Shepperton_Plant,Low GI Seed loaf,1982,710,139028
INV_804003,2025-01-20,Shepperton_Plant,Low GI Seed loaf,1044,1543,138529
INV_804004,2025-01-25,Shepperton_Plant,High Energy Brown,1441,1252,188866
INV_804005,2025-04-19,Shepperton_Plant,Soft white,420,1165,149694
INV_804006,2025-02-16,Shepperton_Plant,Whole grain loaf,823,591,160116
INV_804007,2025-02-05,Shepperton_Plant,High Energy Brown,1272,1174,188964
INV_804008,2025-06-08,Shepperton_Plant,Soft white,442,679,149457
INV_804009,2025-02-26,Shepperton_Plant,High Energy Brown,837,479,189322
INV_804010,2025-05-18,Shepperton_Plant,Soft white,936,588,149805
INV_804011,2025-03-04,Shepperton_Plant,High Energy Brown,1832,700,190454
INV_804012,2025-07-19,Shepperton_Plant,Whole grain loaf,1350,1260,160206
INV_804013,2025-05-10,Shepperton_Plant,Low GI Seed loaf,1761,1671,138619
INV_804014,2025-01-05,Shepperton_Plant,Soft white,1109,1467,149447
INV_804015,2025-06-20,Shepperton_Plant,Whole grain loaf,1343,219,161330
INV_804016,2025-05-19,Shepperton_Plant,Soft white,1158,1170,149435
INV_804017,2025-05-11,Shepperton_Plant,Low GI Seed loaf,588,572,138635
INV_804018,2025-06-17,Shepperton_Plant,Low GI Seed loaf,461,579,138517
INV_804019,2025-02-19,Shepperton_Plant,Whole grain loaf,322,1298,160354
INV_804020,2025-04-18,Shepperton_Plant,High Energy Brown,312,338,190428
INV_804021,2025-02-09,Shepperton_Plant,Soft white,1488,1158,149765
INV_804022,2025-06-21,Shepperton_Plant,Soft white,839,798,149806
INV_804023,2025-07-23,Shepperton_Plant,Low GI Seed loaf,343,1648,137212
INV_804024,2025-02-21,Shepperton_Plant,Low GI Seed loaf,570,1511,136271
INV_804025,2025-06-21,Shepperton_Plant,Low GI Seed loaf,1541,1594,136218
INV_804026,2025-07-15,Shepperton_Plant,Whole grain loaf,1143,1580,159917
INV_804027,2025-06-09,Shepperton_Plant,Soft white,818,371,150253
INV_804028,2025-06-28,Shepperton_Plant,Low GI Seed loaf,1260,975,136503
INV_804029,2025-01-01,Shepperton_Plant,Low GI Seed loaf,1980,1556,136927
INV_804030,2025-01-27,Shepperton_Plant,High Energy Brown,858,474,190812
INV_804031,2025-02-27,Shepperton_Plant,Low GI Seed loaf,1845,1582,137190
INV_804032,2025-07-11,Shepperton_Plant,Whole grain loaf,814,1698,159033
INV_804033,2025-02-15,Shepperton_Plant,Soft white,1090,1610,149733
INV_804034,2025-03-18,Shepperton_Plant,Soft white,498,1768,148463
INV_804035,2025-05-11,Shepperton_Plant,Whole grain loaf,1306,1230,159109
INV_804036,2025-05-12,Shepperton_Plant,Soft white,1894,1040,149317
INV_804037,2025-02-10,Shepperton_Plant,Whole grain loaf,1608,291,160426
INV_804038,2025-07-06,Shepperton_Plant,Low GI Seed loaf,602,277,137515
INV_804039,2025-01-12,Shepperton_Plant,Soft white,539,430,149426
INV_804040,2025-04-20,Shepperton_Plant,Soft white,628,975,149079
INV_804041,2025-01-04,Shepperton_Plant,Whole grain loaf,1268,338,161356
INV_804042,2025-06-10,Shepperton_Plant,Low GI Seed loaf,1823,706,138632
INV_804043,2025-04-06,Shepperton_Plant,High Energy Brown,905,346,191371
INV_804044,2025-01-18,Shepperton_Plant,Low GI Seed loaf,952,1453,138131
INV_804045,2025-07-23,Shepperton_Plant,Whole grain loaf,1886,1281,161961
INV_804046,2025-06-26,Shepperton_Plant,Soft white,1139,378,149840
INV_804047,2025-07-27,Shepperton_Plant,Whole grain loaf,1058,1412,161607
INV_804048,2025-06-20,Shepperton_Plant,Whole grain loaf,328,1085,160850
INV_804049,2025-01-16,Shepperton_Plant,Soft white,381,1190,149031
INV_804050,2025-04-27,Shepperton_Plant,Whole grain loaf,1675,1491,161034
INV_804051,2025-01-22,Shepperton_Plant,Soft white,1398,1723,148706
INV_804052,2025-06-24,Shepperton_Plant,Low GI Seed loaf,1320,351,139100
INV_804053,2025-01-16,Shepperton_Plant,Whole grain loaf,1251,1179,161106
INV_804054,2025-05-17,Shepperton_Plant,Low GI Seed loaf,584,1208,138476
INV_804055,2025-06-19,Shepperton_Plant,Soft white,566,491,148781
INV_804056,2025-04-14,Shepperton_Plant,Whole grain loaf,1343,1216,161233
INV_804057,2025-01-06,Shepperton_Plant,Low GI Seed loaf,1368,1134,138710
INV_804058,2025-07-28,Shepperton_Plant,Whole grain loaf,1251,710,161774
INV_804059,2025-06-21,Shepperton_Plant,Soft white,1228,1556,148453
INV_804060,2025-02-18,Shepperton_Plant,Low GI Seed loaf,1051,555,139206
INV_804061,2025-03-08,Shepperton_Plant,High Energy Brown,1691,497,192565
INV_804062,2025-07-01,Shepperton_Plant,Whole grain loaf,1938,1419,162293
INV_804063,2025-03-13,Shepperton_Plant,High Energy Brown,1895,696,193764
INV_804064,2025-04-14,Shepperton_Plant,High Energy Brown,1739,356,195147
INV_804065,2025-04-15,Shepperton_Plant,Low GI Seed loaf,1623,1521,139308
INV_804066,2025-01-13,Shepperton_Plant,Low GI Seed loaf,1272,823,139757
INV_804067,2025-03-10,Shepperton_Plant,High Energy Brown,787,1119,194815
INV_804068,2025-06-01,Shepperton_Plant,High Energy Brown,1160,531,195444
INV_804069,2025-02-05,Shepperton_Plant,Soft white,579,1339,147693
INV_804070,2025-02-21,Shepperton_Plant,Low GI Seed loaf,660,1017,139400
INV_804071,2025-06-09,Shepperton_Plant,Soft white,1476,266,148903
INV_804072,2025-01-12,Shepperton_Plant,Whole grain loaf,1301,293,163301
INV_804073,2025-03-01,Shepperton_Plant,Whole grain loaf,1478,527,164252
INV_804074,2025-06-13,Shepperton_Plant,Whole grain loaf,1762,460,165554
INV_804075,2025-05-16,Shepperton_Plant,Low GI Seed loaf,1366,262,140504
INV_804076,2025-02-05,Shepperton_Plant,High Energy Brown,1042,467,196019
INV_804077,2025-03-16,Shepperton_Plant,Soft white,1129,1114,148918
INV_804078,2025-01-10,Shepperton_Plant,Soft white,736,499,149155
INV_804079,2025-03-10,Shepperton_Plant,High Energy Brown,863,1487,195395
INV_804080,2025-01-02,Shepperton_Plant,Soft white,1151,644,149662
INV_804081,2025-02-16,Shepperton_Plant,High Energy Brown,1991,288,197098
INV_804082,2025-06-21,Shepperton_Plant,High Energy Brown,1702,1101,197699
INV_804083,2025-05-10,Shepperton_Plant,Soft white,1420,1573,149509
INV_804084,2025-02-10,Shepperton_Plant,Whole grain loaf,781,1146,165189
INV_804085,2025-05-28,Shepperton_Plant,Whole grain loaf,1387,905,165671
INV_804086,2025-05-25,Shepperton_Plant,Low GI Seed loaf,465,932,140037
INV_804087,2025-02-03,Shepperton_Plant,Low GI Seed loaf,1905,790,141152
INV_804088,2025-01-27,Shepperton_Plant,Whole grain loaf,642,1697,164616
INV_804089,2025-03-28,Shepperton_Plant,Whole grain loaf,1122,641,165097
INV_804090,2025-01-01,Shepperton_Plant,Whole grain loaf,1510,1606,165001
INV_804091,2025-01-14,Shepperton_Plant,High Energy Brown,734,1014,197419
INV_804092,2025-07-26,Shepperton_Plant,Soft white,1266,368,150407
INV_804093,2025-03-23,Shepperton_Plant,Low GI Seed loaf,1221,663,141710
INV_804094,2025-05-08,Shepperton_Plant,Soft white,1502,1164,150745
INV_804095,2025-07-16,Shepperton_Plant,Whole grain loaf,1962,1705,165258
INV_804096,2025-07-09,Shepperton_Plant,Whole grain loaf,1741,906,166093
INV_804097,2025-01-03,Shepperton_Plant,High Energy Brown,567,380,197606
INV_804098,2025-01-02,Shepperton_Plant,Soft white,633,1366,150012
INV_804099,2025-05-28,Shepperton_Plant,Whole grain loaf,1705,856,166942
INV_804100,2025-02-23,Shepperton_Plant,High Energy Brown,1800,1031,198375
INV_804101,2025-05-04,Shepperton_Plant,Whole grain loaf,1016,487,167471
INV_804102,2025-07-10,Shepperton_Plant,Low GI Seed loaf,1993,412,143291
INV_804103,2025-05-19,Shepperton_Plant,High Energy Brown,869,966,198278
INV_804104,2025-01-06,Shepperton_Plant,High Energy Brown,1181,1099,198360
INV_804105,2025-03-27,Shepperton_Plant,High Energy Brown,1268,1140,198488
INV_804106,2025-01-28,Shepperton_Plant,Whole grain loaf,404,760,167115
INV_804107,2025-02-06,Shepperton_Plant,Soft white,425,1006,149431
INV_804108,2025-06-06,Shepperton_Plant,Whole grain loaf,460,1439,166136
INV_804109,2025-01-26,Shepperton_Plant,Soft white,337,469,149299
INV_804110,2025-03-03,Shepperton_Plant,Low GI Seed loaf,1850,957,144184
INV_804111,2025-07-06,Shepperton_Plant,Soft white,1113,1099,149313
INV_804112,2025-04-11,Shepperton_Plant,High Energy Brown,908,422,198974
INV_804113,2025-03-24,Shepperton_Plant,Low GI Seed loaf,591,1289,143486
INV_804114,2025-03-10,Shepperton_Plant,Whole grain loaf,1404,1184,166356
INV_804115,2025-03-21,Shepperton_Plant,Low GI Seed loaf,318,1513,142291
INV_804116,2025-05-08,Shepperton_Plant,High Energy Brown,469,1544,197899
INV_804117,2025-07-02,Shepperton_Plant,Soft white,1523,575,150261
INV_804118,2025-02-22,Shepperton_Plant,High Energy Brown,377,1185,197091
INV_804119,2025-03-16,Shepperton_Plant,Low GI Seed loaf,844,726,142409
INV_804120,2025-07-23,Shepperton_Plant,High Energy Brown,1135,1752,196474
INV_804121,2025-05-25,Shepperton_Plant,Soft white,440,1414,149287
INV_804122,2025-01-14,Shepperton_Plant,Whole grain loaf,980,1259,166077
INV_804123,2025-02-08,Shepperton_Plant,High Energy Brown,414,759,196129
INV_804124,2025-01-26,Shepperton_Plant,High Energy Brown,1844,887,197086
INV_804125,2025-06-05,Shepperton_Plant,Soft white,1764,342,150709
INV_804126,2025-02-12,Shepperton_Plant,Soft white,811,1086,150434
INV_804127,2025-01-18,Shepperton_Plant,Soft white,1386,1457,150363
INV_804128,2025-05-03,Shepperton_Plant,High Energy Brown,394,1409,196071
INV_804129,2025-07-17,Shepperton_Plant,High Energy Brown,485,1102,195454
INV_804130,2025-01-28,Shepperton_Plant,High Energy Brown,528,1475,194507
INV_804131,2025-05-04,Shepperton_Plant,Soft white,485,1475,149373
INV_804132,2025-05-19,Shepperton_Plant,High Energy Brown,1150,1375,194282
INV_804133,2025-07-16,Shepperton_Plant,Low GI Seed loaf,1261,1180,142490
INV_804134,2025-05-27,Shepperton_Plant,Low GI Seed loaf,1953,997,143446
INV_804135,2025-07-17,Shepperton_Plant,High Energy Brown,733,727,194288
INV_804136,2025-03-22,Shepperton_Plant,Low GI Seed loaf,1824,1212,144058
INV_804137,2025-04-21,Shepperton_Plant,High Energy Brown,1153,1246,194195
INV_804138,2025-06-14,Shepperton_Plant,Whole grain loaf,1694,758,167013
INV_804139,2025-04-20,Shepperton_Plant,Soft white,880,892,149361
INV_804140,2025-01-18,Shepperton_Plant,Soft white,1769,1335,149795
INV_804141,2025-03-05,Shepperton_Plant,Whole grain loaf,1771,1335,167449
INV_804142,2025-01-08,Shepperton_Plant,Soft white,674,1195,149274
INV_804143,2025-03-27,Shepperton_Plant,Low GI Seed loaf,1029,1171,143916
INV_804144,2025-02-17,Shepperton_Plant,High Energy Brown,315,910,193600
INV_804145,2025-02-26,Shepperton_Plant,Low GI Seed loaf,710,885,143741
INV_804146,2025-02-06,Shepperton_Plant,High Energy Brown,731,405,193926
INV_804147,2025-06-07,Shepperton_Plant,High Energy Brown,355,273,194008
