timestamp,plant,depot_id,batch_id,sku,quantity_produced,line_id,operator_id,stacked_before_robot,squashed,torn,undersized_small,valleys,loose_packs,pale_underbaked
2025-01-03 11:05:36,Shepperton,Murehwa,BATCH_23430,Low GI Seed loaf,1995,Line2,OP_ANNE,1,2,2,3,16,6,3
2025-02-20 04:18:38,Shepperton,Harare,BATCH_12001,Low GI Seed loaf,1481,Line2,OP_MUNYA,3,13,3,3,1,9,6
2025-03-02 07:26:06,Shepperton,Chinhoyi,BATCH_15609,Low GI Seed loaf,1248,Line3,OP_TAFADZWA,1,2,7,6,2,2,0
2025-02-05 17:41:26,Shepperton,Murehwa,BATCH_18908,Soft white,322,Line1,OP_CHIPO,30,16,4,2,21,18,6
2025-06-28 19:07:20,Shepperton,Hatcliff,BATCH_14581,Low GI Seed loaf,1455,Line2,OP_CHIPO,12,1,0,5,8,6,1
2025-06-11 05:00:40,Shepperton,Chegutu,BATCH_16176,Whole grain loaf,1986,Line1,OP_CHIPO,30,15,22,2,0,4,4
2025-06-19 19:36:23,Shepperton,Chinhoyi,BATCH_11485,High Energy Brown,1491,Line2,OP_RUDO,15,4,7,6,6,5,1
2025-06-19 14:05:53,Shepperton,Chinhoyi,BATCH_13582,Soft white,1067,Line1,OP_RUDO,2,14,22,8,24,0,9
2025-07-29 20:15:40,Shepperton,Chegutu,BATCH_12523,Soft white,1566,Line2,OP_EFFIE,16,1,9,6,1,9,3
2025-04-03 10:25:22,Shepperton,Harare,BATCH_15990,Soft white,1900,Line1,OP_RUDO,15,0,21,9,26,15,4
2025-04-12 17:05:33,Shepperton,Harare,BATCH_23228,Soft white,1843,Line5,OP_EFFIE,18,13,13,11,21,16,2
2025-05-18 07:18:12,Shepperton,Mutare,BATCH_20732,Soft white,796,Line1,OP_EFFIE,10,6,22,16,10,8,4
2025-05-30 01:32:00,Shepperton,Hatcliff,BATCH_13078,Soft white,699,Line3,OP_EFFIE,0,5,1,3,5,6,5
2025-03-11 05:49:07,Shepperton,Mutare,BATCH_14833,Whole grain loaf,1746,Line2,OP_EFFIE,6,10,9,3,4,3,2
2025-01-02 08:28:28,Shepperton,Harare,BATCH_16759,Soft white,1843,Line3,OP_EFFIE,3,9,0,2,3,0,1
2025-02-13 12:54:35,Shepperton,Mutare,BATCH_11305,High Energy Brown,1196,Line1,OP_EFFIE,28,3,8,10,40,10,2
2025-01-28 19:15:10,Shepperton,Chinhoyi,BATCH_14782,Soft white,1271,Line2,OP_TAFADZWA,3,6,7,5,9,1,3
2025-06-21 10:43:39,Shepperton,Chinhoyi,BATCH_18573,Soft white,975,Line5,OP_EFFIE,19,16,0,3,3,15,6
2025-06-28 04:01:15,Shepperton,Mutare,BATCH_14381,High Energy Brown,1177,Line1,OP_TAFADZWA,20,6,6,4,12,15,2
2025-02-09 20:35:37,Shepperton,Murehwa,BATCH_21488,Low GI Seed loaf,1620,Line1,OP_TAFADZWA,2,2,9,18,33,21,3
2025-02-20 13:15:57,Shepperton,Chinhoyi,BATCH_23491,Whole grain loaf,1642,Line4,OP_ANNE,8,0,17,7,18,3,5
2025-03-02 05:41:37,Shepperton,Chegutu,BATCH_20654,Soft white,1301,Line1,OP_RUDO,0,9,0,8,12,21,8
2025-07-01 17:56:40,Shepperton,Murehwa,BATCH_19615,Whole grain loaf,515,Line5,OP_ANNE,28,15,6,0,19,2,2
2025-07-17 18:59:31,Shepperton,Harare,BATCH_12165,Soft white,615,Line5,OP_ANNE,34,15,16,8,19,2,2
2025-06-05 04:45:08,Shepperton,Harare,BATCH_10617,Soft white,519,Line1,OP_TAFADZWA,21,15,3,2,12,4,4
2025-04-19 19:33:14,Shepperton,Mutare,BATCH_24644,Soft white,1118,Line3,OP_EFFIE,3,4,3,3,4,7,1
2025-05-14 22:28:36,Shepperton,Mutare,BATCH_23804,Low GI Seed loaf,860,Line5,OP_TAFADZWA,13,28,23,2,16,5,5
2025-05-04 01:59:40,Shepperton,Harare,BATCH_16270,Whole grain loaf,1945,Line5,OP_CHIPO,15,26,0,11,44,0,0
2025-02-12 12:46:17,Shepperton,Harare,BATCH_18568,Whole grain loaf,1080,Line3,OP_TAFADZWA,4,4,7,0,8,2,1
2025-04-05 18:56:32,Shepperton,Mutare,BATCH_20296,High Energy Brown,1801,Line3,OP_CHIPO,3,1,3,2,13,3,2
2025-03-13 03:09:39,Shepperton,Hatcliff,BATCH_19148,Soft white,896,Line3,OP_MUNYA,2,2,1,4,8,1,3
2025-04-28 09:27:22,Shepperton,Murehwa,BATCH_24300,High Energy Brown,1749,Line1,OP_MUNYA,6,20,12,15,10,9,12
2025-03-21 18:55:28,Shepperton,Murehwa,BATCH_12163,Soft white,672,Line2,OP_TAFADZWA,16,13,9,7,6,12,1
2025-04-21 10:23:19,Shepperton,Hatcliff,BATCH_14770,Soft white,793,Line3,OP_RUDO,0,10,4,1,1,4,4
2025-04-20 23:05:44,Shepperton,Chinhoyi,BATCH_23180,Soft white,369,Line5,OP_ANNE,0,24,5,11,13,18,2
2025-02-01 18:54:15,Shepperton,Chinhoyi,BATCH_24773,Soft white,1993,Line4,OP_TAFADZWA,10,6,3,3,16,12,1
2025-05-09 21:11:14,Shepperton,Chegutu,BATCH_12004,Low GI Seed loaf,1173,Line3,OP_TAFADZWA,7,0,7,1,1,4,2
2025-05-30 03:09:57,Shepperton,Bindura,BATCH_20166,Low GI Seed loaf,707,Line1,OP_EFFIE,14,10,10,15,3,24,4
2025-02-02 12:50:47,Shepperton,Chinhoyi,BATCH_24409,Soft white,738,Line1,OP_CHIPO,22,6,10,6,6,4,10
2025-03-04 22:45:57,Shepperton,Murehwa,BATCH_13047,Whole grain loaf,556,Line4,OP_ANNE,0,0,8,9,14,15,1
2025-07-22 07:47:41,Shepperton,Harare,BATCH_17854,Soft white,1023,Line3,OP_ANNE,4,3,2,1,3,3,1
2025-04-07 08:38:38,Shepperton,Chinhoyi,BATCH_23363,High Energy Brown,1870,Line3,OP_ANNE,5,3,0,0,5,4,2
2025-04-23 00:26:31,Shepperton,Mutare,BATCH_21727,High Energy Brown,568,Line1,OP_MUNYA,15,18,2,6,9,2,6
2025-03-15 19:40:01,Shepperton,Chinhoyi,BATCH_23056,Low GI Seed loaf,807,Line3,OP_EFFIE,11,1,3,1,4,3,0
2025-06-12 09:38:18,Shepperton,Hatcliff,BATCH_16408,Whole grain loaf,1048,Line3,OP_CHIPO,2,3,2,1,2,9,2
2025-02-09 16:46:25,Shepperton,Harare,BATCH_18248,Soft white,1633,Line1,OP_CHIPO,4,21,9,2,6,0,6
2025-03-27 21:19:14,Shepperton,Chegutu,BATCH_19295,Low GI Seed loaf,684,Line2,OP_MUNYA,0,2,10,4,6,6,0
2025-06-18 14:33:13,Shepperton,Chegutu,BATCH_13095,Soft white,338,Line3,OP_ANNE,2,3,1,3,1,0,2
2025-02-17 19:34:39,Shepperton,Chegutu,BATCH_17443,High Energy Brown,272,Line2,OP_CHIPO,13,8,5,1,17,10,2
2025-02-11 03:50:10,Shepperton,Chinhoyi,BATCH_13285,High Energy Brown,1966,Line3,OP_CHIPO,2,7,7,3,2,0,0
2025-05-26 19:19:49,Shepperton,Mutare,BATCH_18255,Soft white,808,Line3,OP_RUDO,1,1,4,3,2,1,0
2025-07-14 08:32:37,Shepperton,Chegutu,BATCH_19514,High Energy Brown,677,Line3,OP_MUNYA,6,1,6,1,10,3,4
2025-03-01 20:00:19,Shepperton,Murehwa,BATCH_18546,Low GI Seed loaf,1856,Line3,OP_RUDO,3,5,1,0,2,5,2
2025-06-09 20:07:57,Shepperton,Mutare,BATCH_11313,Soft white,406,Line5,OP_TAFADZWA,2,5,8,6,8,3,2
2025-03-09 14:54:48,Shepperton,Chegutu,BATCH_18163,Whole grain loaf,1010,Line5,OP_RUDO,29,18,2,18,10,26,8
2025-01-13 16:19:49,Shepperton,Mutare,BATCH_17187,Whole grain loaf,843,Line5,OP_ANNE,10,10,3,2,2,2,2
2025-03-21 09:13:59,Shepperton,Chegutu,BATCH_23414,Low GI Seed loaf,1377,Line5,OP_EFFIE,3,11,8,0,2,15,3
2025-02-28 12:28:13,Shepperton,Murehwa,BATCH_12903,Low GI Seed loaf,517,Line2,OP_RUDO,2,0,0,3,1,4,1
2025-03-05 20:50:13,Shepperton,Mutare,BATCH_20881,High Energy Brown,287,Line2,OP_ANNE,8,0,10,1,5,4,2
2025-05-18 21:42:50,Shepperton,Hatcliff,BATCH_13333,Whole grain loaf,468,Line4,OP_MUNYA,27,17,10,7,19,10,10
2025-04-21 02:49:14,Shepperton,Harare,BATCH_24370,Soft white,548,Line5,OP_EFFIE,16,2,24,0,11,29,5
2025-01-12 09:22:36,Shepperton,Hatcliff,BATCH_13053,High Energy Brown,577,Line2,OP_EFFIE,6,1,10,0,8,2,3
2025-06-25 17:28:41,Shepperton,Murehwa,BATCH_23375,High Energy Brown,1237,Line4,OP_ANNE,0,10,8,7,15,9,6
2025-01-27 22:40:33,Shepperton,Murehwa,BATCH_15072,Soft white,1171,Line4,OP_MUNYA,17,0,2,5,12,1,7
2025-06-15 17:59:18,Shepperton,Harare,BATCH_19552,Whole grain loaf,342,Line4,OP_MUNYA,0,12,18,12,20,5,2
2025-06-11 01:32:32,Shepperton,Mutare,BATCH_19868,High Energy Brown,1688,Line2,OP_MUNYA,1,0,10,6,1,0,2
2025-04-30 06:59:03,Shepperton,Hatcliff,BATCH_18918,Whole grain loaf,517,Line4,OP_MUNYA,5,5,16,2,2,15,7
2025-01-20 04:05:21,Shepperton,Harare,BATCH_12269,Low GI Seed loaf,507,Line2,OP_ANNE,0,0,1,1,8,0,4
2025-03-20 07:38:19,Shepperton,Chegutu,BATCH_18990,High Energy Brown,761,Line2,OP_EFFIE,5,0,5,3,5,2,5
2025-06-17 04:18:12,Shepperton,Bindura,BATCH_18223,High Energy Brown,556,Line3,OP_CHIPO,7,0,2,5,0,0,0
2025-04-25 05:37:45,Shepperton,Chegutu,BATCH_17228,Soft white,1837,Line2,OP_RUDO,14,12,8,4,16,4,3
2025-06-02 21:29:39,Shepperton,Mutare,BATCH_20018,High Energy Brown,1562,Line5,OP_TAFADZWA,11,21,5,2,18,13,15
2025-04-24 04:25:38,Shepperton,Bindura,BATCH_19427,Whole grain loaf,1665,Line3,OP_MUNYA,3,5,6,1,0,2,3
2025-05-07 19:21:36,Shepperton,Murehwa,BATCH_20575,High Energy Brown,594,Line5,OP_CHIPO,3,10,13,8,32,6,6
2025-02-07 01:07:22,Shepperton,Chegutu,BATCH_20383,Whole grain loaf,584,Line3,OP_CHIPO,3,0,0,3,7,9,0
2025-05-14 03:30:17,Shepperton,Hatcliff,BATCH_19848,Whole grain loaf,656,Line5,OP_ANNE,28,11,23,10,16,6,13
2025-07-11 10:43:13,Shepperton,Bindura,BATCH_18882,High Energy Brown,1559,Line5,OP_MUNYA,2,26,13,10,15,3,15
2025-06-05 13:12:26,Shepperton,Chegutu,BATCH_19567,Low GI Seed loaf,744,Line4,OP_EFFIE,15,11,0,8,26,19,9
2025-02-02 08:25:26,Shepperton,Mutare,BATCH_14707,Whole grain loaf,480,Line5,OP_MUNYA,2,8,10,3,18,6,2
2025-07-16 09:18:37,Shepperton,Chinhoyi,BATCH_23442,Soft white,1538,Line5,OP_RUDO,18,16,2,5,5,11,5
2025-04-12 21:59:46,Shepperton,Bindura,BATCH_12114,Whole grain loaf,1782,Line4,OP_CHIPO,9,2,16,2,31,2,6
2025-04-09 12:31:10,Shepperton,Harare,BATCH_17341,Soft white,636,Line3,OP_TAFADZWA,10,3,6,2,2,2,1
2025-05-04 00:56:32,Shepperton,Mutare,BATCH_11541,Soft white,428,Line2,OP_TAFADZWA,13,5,5,6,1,2,1
2025-03-25 13:19:15,Shepperton,Murehwa,BATCH_16211,High Energy Brown,1125,Line4,OP_EFFIE,14,6,6,8,29,6,0
2025-07-16 14:22:40,Shepperton,Mutare,BATCH_12602,Whole grain loaf,829,Line1,OP_TAFADZWA,27,9,0,8,0,21,6
2025-04-05 19:48:54,Shepperton,Murehwa,BATCH_22938,Soft white,1804,Line4,OP_EFFIE,12,16,18,6,7,3,5
2025-05-07 09:50:08,Shepperton,Hatcliff,BATCH_14607,Low GI Seed loaf,715,Line5,OP_ANNE,28,3,10,13,23,5,5
2025-03-18 04:17:11,Shepperton,Chegutu,BATCH_20502,High Energy Brown,1327,Line2,OP_ANNE,5,5,3,5,0,0,3
2025-03-01 10:03:03,Shepperton,Chegutu,BATCH_19026,Soft white,1645,Line1,OP_CHIPO,9,0,10,0,39,3,6
2025-04-13 17:12:48,Shepperton,Harare,BATCH_20894,Soft white,455,Line3,OP_TAFADZWA,2,1,0,2,1,4,2
2025-01-26 14:12:10,Shepperton,Chegutu,BATCH_14756,Soft white,626,Line4,OP_RUDO,12,6,5,14,14,3,9
2025-06-30 12:03:40,Shepperton,Chegutu,BATCH_16373,Low GI Seed loaf,1756,Line2,OP_MUNYA,8,4,1,5,5,2,1
2025-01-21 00:58:50,Shepperton,Harare,BATCH_15538,Low GI Seed loaf,1889,Line3,OP_ANNE,0,7,8,2,13,2,0
2025-04-28 05:07:55,Shepperton,Harare,BATCH_16969,High Energy Brown,1816,Line2,OP_EFFIE,5,1,2,1,6,3,1
2025-04-24 14:09:09,Shepperton,Chinhoyi,BATCH_10520,High Energy Brown,510,Line1,OP_RUDO,3,18,3,9,9,9,0
2025-07-29 19:17:11,Shepperton,Murehwa,BATCH_23626,Whole grain loaf,1499,Line1,OP_ANNE,2,9,6,8,4,22,2
2025-04-21 14:55:06,Shepperton,Chinhoyi,BATCH_22119,Low GI Seed loaf,1336,Line5,OP_RUDO,36,8,8,5,19,10,2
2025-01-02 09:48:21,Shepperton,Harare,BATCH_19479,Soft white,957,Line1,OP_TAFADZWA,12,12,8,9,38,2,3
2025-07-12 15:56:42,Shepperton,Murehwa,BATCH_23138,Whole grain loaf,443,Line3,OP_TAFADZWA,4,7,2,0,2,6,0
2025-07-14 02:24:34,Shepperton,Mutare,BATCH_11092,High Energy Brown,532,Line1,OP_RUDO,8,10,3,4,4,8,8
2025-02-05 23:47:48,Shepperton,Murehwa,BATCH_23631,Soft white,633,Line4,OP_EFFIE,24,5,15,7,0,6,9
2025-07-27 06:40:30,Shepperton,Bindura,BATCH_18610,Soft white,1718,Line2,OP_TAFADZWA,6,0,3,1,0,1,3
2025-06-27 21:57:48,Shepperton,Mutare,BATCH_14913,High Energy Brown,867,Line3,OP_CHIPO,10,1,3,3,10,8,0
2025-03-19 16:26:27,Shepperton,Murehwa,BATCH_18784,Whole grain loaf,987,Line3,OP_MUNYA,2,3,0,2,10,3,2
2025-07-03 19:59:42,Shepperton,Bindura,BATCH_13771,Whole grain loaf,396,Line1,OP_EFFIE,12,26,9,15,30,22,6
2025-05-19 16:19:13,Shepperton,Murehwa,BATCH_16417,Whole grain loaf,1729,Line3,OP_CHIPO,11,0,0,2,12,4,3
2025-05-07 07:23:16,Shepperton,Bindura,BATCH_11109,Whole grain loaf,1519,Line2,OP_CHIPO,10,0,2,2,18,2,3
2025-01-27 05:49:17,Shepperton,Hatcliff,BATCH_14655,Soft white,1543,Line4,OP_MUNYA,0,3,9,2,6,10,1
2025-01-05 19:19:22,Shepperton,Murehwa,BATCH_20029,High Energy Brown,429,Line1,OP_ANNE,0,4,2,2,2,9,2
2025-05-29 03:35:27,Shepperton,Mutare,BATCH_11038,High Energy Brown,1442,Line3,OP_TAFADZWA,5,1,0,2,7,1,1
2025-05-24 06:06:19,Shepperton,Chinhoyi,BATCH_16728,Soft white,461,Line5,OP_TAFADZWA,16,28,26,0,11,21,0
2025-03-08 11:17:46,Shepperton,Bindura,BATCH_10020,High Energy Brown,1794,Line2,OP_ANNE,6,3,3,1,8,6,5
2025-04-06 15:06:09,Shepperton,Bindura,BATCH_18426,High Energy Brown,1588,Line4,OP_CHIPO,8,8,8,3,2,16,9
2025-01-31 18:08:23,Shepperton,Murehwa,BATCH_16700,Low GI Seed loaf,1273,Line3,OP_TAFADZWA,5,2,5,3,7,5,0
2025-02-19 02:44:20,Shepperton,Murehwa,BATCH_15531,Whole grain loaf,787,Line3,OP_CHIPO,7,8,0,6,5,5,3
2025-04-19 18:22:13,Shepperton,Bindura,BATCH_20289,Whole grain loaf,601,Line2,OP_EFFIE,1,2,0,1,0,9,3
2025-03-21 08:54:18,Shepperton,Harare,BATCH_10934,Low GI Seed loaf,1542,Line1,OP_MUNYA,22,9,6,4,39,9,10
2025-01-21 02:59:06,Shepperton,Chegutu,BATCH_22603,High Energy Brown,1699,Line5,OP_TAFADZWA,29,13,3,3,29,2,16
2025-04-20 16:06:33,Shepperton,Murehwa,BATCH_17324,Low GI Seed loaf,387,Line1,OP_ANNE,6,3,9,6,12,12,0
2025-01-15 16:35:43,Shepperton,Murehwa,BATCH_23634,Low GI Seed loaf,910,Line5,OP_EFFIE,11,10,13,16,19,23,11
2025-07-19 04:35:27,Shepperton,Hatcliff,BATCH_24246,High Energy Brown,1447,,OP_RUDO,23,14,4,4,25,8,3
2025-06-16 14:32:32,Shepperton,Chegutu,BATCH_11726,Whole grain loaf,634,Line2,OP_ANNE,4,13,2,1,5,5,5
2025-01-02 12:38:56,Shepperton,Chinhoyi,BATCH_14490,Soft white,1027,Line5,OP_RUDO,13,31,5,6,16,5,6
2025-04-05 04:51:55,Shepperton,Murehwa,BATCH_24106,Low GI Seed loaf,1969,Line4,OP_TAFADZWA,14,1,0,0,11,15,7
2025-04-24 05:19:17,Shepperton,Murehwa,BATCH_18878,Whole grain loaf,1985,Line1,OP_TAFADZWA,10,15,0,4,3,24,10
2025-03-11 11:18:16,Shepperton,Murehwa,BATCH_11737,Soft white,908,Line3,OP_MUNYA,3,9,0,0,1,3,0
2025-05-07 09:56:21,Shepperton,Chegutu,BATCH_17824,Soft white,548,Line1,OP_MUNYA,0,15,16,12,3,6,0
2025-01-19 12:33:16,Shepperton,Hatcliff,BATCH_10561,Whole grain loaf,1390,Line2,OP_TAFADZWA,1,2,3,5,3,1,3
2025-01-06 12:24:17,Shepperton,Mutare,BATCH_20586,Whole grain loaf,218,Line2,OP_EFFIE,5,5,3,3,18,0,6
2025-02-23 15:31:13,Shepperton,Mutare,BATCH_23910,Soft white,1475,Line2,OP_TAFADZWA,2,12,5,1,2,1,3
2025-06-06 13:49:01,Shepperton,Bindura,BATCH_24997,High Energy Brown,1391,Line2,OP_RUDO,12,9,2,0,8,9,6
2025-01-22 07:34:08,Shepperton,Bindura,BATCH_11162,Soft white,1641,Line1,OP_RUDO,34,15,10,3,26,26,2
2025-01-01 16:07:11,Shepperton,Harare,BATCH_18916,High Energy Brown,1036,Line3,OP_MUNYA,1,5,7,0,1,4,0
2025-06-29 02:10:03,Shepperton,Harare,BATCH_20073,Soft white,548,Line4,OP_RUDO,3,2,0,3,19,10,3
2025-01-08 08:47:11,Shepperton,Murehwa,BATCH_17685,High Energy Brown,724,Line4,OP_EFFIE,18,20,1,5,16,5,2
2025-06-01 00:49:13,Shepperton,Hatcliff,BATCH_17580,Whole grain loaf,899,Line4,OP_TAFADZWA,6,15,7,0,14,9,11
2025-03-06 02:22:46,Shepperton,Bindura,BATCH_11527,Soft white,429,Line5,OP_CHIPO,39,11,2,18,3,6,8
2025-01-14 19:35:28,Shepperton,Mutare,BATCH_17816,High Energy Brown,631,Line2,OP_EFFIE,14,6,3,0,9,1,2
2025-04-02 13:22:21,Shepperton,Chegutu,BATCH_21958,Soft white,449,Line1,OP_ANNE,10,8,0,3,40,12,6
2025-06-25 13:36:10,Shepperton,Mutare,BATCH_12930,Soft white,291,Line4,OP_CHIPO,7,7,7,7,10,5,3
2025-02-10 17:31:05,Shepperton,Chegutu,BATCH_18341,Soft white,1449,Line1,OP_EFFIE,15,8,22,0,14,22,8
2025-02-08 23:10:12,Shepperton,Mutare,BATCH_10058,Soft white,1034,Line5,OP_RUDO,19,24,5,0,42,23,15
2025-07-09 14:25:42,Shepperton,Hatcliff,BATCH_18798,High Energy Brown,1841,Line2,OP_CHIPO,12,1,3,7,3,5,6
2025-07-07 21:50:07,Shepperton,Harare,BATCH_18271,Soft white,586,Line4,OP_EFFIE,12,5,2,3,8,18,3
2025-04-29 04:16:17,Shepperton,Mutare,BATCH_22855,Low GI Seed loaf,646,Line5,OP_TAFADZWA,19,32,18,5,23,2,8
2025-04-04 00:55:08,Shepperton,Chegutu,BATCH_14483,Whole grain loaf,943,Line4,OP_MUNYA,3,9,2,9,8,0,5
2025-06-18 13:32:11,Shepperton,Chinhoyi,BATCH_12291,High Energy Brown,1971,Line2,OP_ANNE,3,6,5,6,1,3,0
2025-04-09 21:16:53,Shepperton,Hatcliff,BATCH_23728,High Energy Brown,1195,Line1,OP_MUNYA,10,16,9,3,16,8,8
2025-04-08 11:38:39,Shepperton,Chinhoyi,BATCH_22931,High Energy Brown,1347,Line4,OP_MUNYA,2,9,7,11,8,2,6
2025-04-17 06:20:52,Shepperton,Chinhoyi,BATCH_18265,High Energy Brown,1477,Line1,OP_MUNYA,22,0,18,9,22,6,4
2025-06-21 07:08:19,Shepperton,Harare,BATCH_19630,Soft white,348,Line1,OP_EFFIE,15,2,6,2,20,14,8
2025-02-27 22:22:12,Shepperton,Bindura,BATCH_16660,Soft white,211,Line5,OP_RUDO,23,11,3,0,13,5,0
2025-06-08 06:41:22,Shepperton,Hatcliff,BATCH_23151,High Energy Brown,640,Line5,OP_RUDO,19,31,3,10,31,19,6
2025-02-16 15:51:04,Shepperton,Bindura,BATCH_11649,High Energy Brown,541,Line4,OP_TAFADZWA,0,0,7,7,8,1,2
2025-04-18 21:29:48,Shepperton,Murehwa,BATCH_24876,High Energy Brown,1715,Line1,OP_RUDO,3,18,10,3,0,21,6
2025-03-12 22:49:18,Shepperton,Chegutu,BATCH_16209,Whole grain loaf,623,Line4,OP_MUNYA,14,20,7,1,2,9,2
2025-06-01 19:01:24,Shepperton,Chegutu,BATCH_12724,Whole grain loaf,572,Line2,OP_TAFADZWA,9,1,8,3,18,3,3
2025-06-11 18:01:10,Shepperton,Mutare,BATCH_20650,Whole grain loaf,1417,Line2,OP_TAFADZWA,3,4,4,4,2,5,3
2025-02-08 22:38:15,Shepperton,Hatcliff,BATCH_10938,Soft white,1860,Line1,OP_CHIPO,9,6,21,10,18,6,0
2025-01-31 21:48:12,Shepperton,Harare,BATCH_14510,Soft white,1760,Line1,OP_MUNYA,16,9,8,9,12,12,2
2025-06-16 11:51:32,Shepperton,Chegutu,BATCH_22924,Whole grain loaf,1200,Line3,OP_MUNYA,11,5,5,2,0,4,2
2025-01-31 21:41:51,Shepperton,Chegutu,BATCH_24328,Whole grain loaf,1488,Line1,OP_RUDO,14,16,3,4,42,6,3
2025-07-23 18:24:58,Shepperton,Mutare,BATCH_14694,Soft white,363,Line5,OP_TAFADZWA,31,26,3,10,10,5,5
2025-04-13 12:13:52,Shepperton,Bindura,BATCH_17603,Low GI Seed loaf,695,Line2,OP_ANNE,3,5,5,2,8,5,3
2025-03-27 15:25:18,Shepperton,Chegutu,BATCH_22363,Low GI Seed loaf,339,Line4,OP_TAFADZWA,7,0,9,5,3,5,6
2025-02-18 22:46:55,Shepperton,Harare,BATCH_10998,Soft white,856,Line4,OP_RUDO,9,3,17,3,26,19,6
2025-01-06 04:11:35,Shepperton,Mutare,BATCH_18821,Low GI Seed loaf,1509,Line5,OP_TAFADZWA,2,3,10,18,10,8,0
2025-06-22 14:23:04,Shepperton,Chegutu,BATCH_14528,Low GI Seed loaf,1292,Line1,OP_CHIPO,14,27,12,4,16,12,0
2025-06-14 15:48:40,Shepperton,Chegutu,BATCH_13870,High Energy Brown,211,Line3,OP_ANNE,6,5,7,4,9,6,2
2025-03-06 15:24:16,Shepperton,Chinhoyi,BATCH_16967,High Energy Brown,370,Line3,OP_MUNYA,9,2,6,0,13,4,1
2025-05-14 10:05:01,Shepperton,Harare,BATCH_15354,High Energy Brown,659,Line3,OP_TAFADZWA,9,0,1,3,7,5,2
2025-07-15 17:58:49,Shepperton,Chegutu,BATCH_24341,High Energy Brown,1519,Line1,OP_TAFADZWA,9,0,8,8,6,22,8
2025-03-17 22:04:02,Shepperton,Murehwa,BATCH_12907,High Energy Brown,1726,Line5,OP_EFFIE,28,16,8,3,11,6,0
2025-01-11 12:22:53,Shepperton,Murehwa,BATCH_20821,High Energy Brown,556,Line5,OP_MUNYA,0,11,2,5,19,2,8
2025-04-06 08:27:19,Shepperton,Harare,BATCH_21364,High Energy Brown,1164,Line2,OP_RUDO,3,0,4,2,1,1,5
2025-02-25 12:59:53,Shepperton,Harare,BATCH_13538,Whole grain loaf,1950,Line4,OP_EFFIE,5,19,5,2,20,9,7
2025-03-24 14:06:20,Shepperton,Chegutu,BATCH_15993,Soft white,1637,Line1,OP_RUDO,9,18,16,10,20,27,14
2025-05-24 15:46:08,Shepperton,Chegutu,BATCH_24245,High Energy Brown,445,Line3,OP_TAFADZWA,1,3,1,2,8,2,0
2025-03-14 11:28:25,Shepperton,Harare,BATCH_10915,Soft white,939,Line5,OP_CHIPO,18,3,13,5,5,13,0
2025-05-03 08:21:41,Shepperton,Bindura,BATCH_23629,High Energy Brown,1860,Line3,OP_EFFIE,0,1,8,2,2,7,2
2025-03-11 10:03:24,Shepperton,Bindura,BATCH_14415,High Energy Brown,703,Line2,OP_EFFIE,9,0,9,2,2,8,5
2025-10-04 00:00:00,Shepperton,Harare,BATCH_20336,High Energy Brown,417,Line2,OP_ANNE,6,8,0,6,5,1,3
2025-02-13 04:47:57,Shepperton,Mutare,BATCH_22766,Soft white,1413,Line1,OP_EFFIE,12,27,8,9,36,12,6
2025-07-17 18:03:59,Shepperton,Harare,BATCH_11817,High Energy Brown,1008,Line1,OP_ANNE,16,15,12,12,16,16,8
2025-02-09 00:08:36,Shepperton,Mutare,BATCH_24719,Soft white,1743,Line2,OP_EFFIE,0,4,10,2,0,1,3
2025-01-08 06:17:55,Shepperton,Bindura,BATCH_19948,Soft white,504,Line1,OP_ANNE,9,4,21,3,14,4,10
2025-03-29 06:22:49,Shepperton,Bindura,BATCH_13949,Whole grain loaf,481,Line3,OP_TAFADZWA,7,5,0,5,0,3,4
2025-02-27 05:28:25,Shepperton,Murehwa,BATCH_10337,High Energy Brown,276,Line5,OP_EFFIE,6,2,24,8,44,0,8
2025-06-07 19:34:02,Shepperton,Chinhoyi,BATCH_12072,Soft white,759,Line3,OP_ANNE,10,5,1,0,2,2,2
2025-06-04 18:26:58,Shepperton,Bindura,BATCH_23147,Soft white,214,Line5,OP_CHIPO,36,10,11,18,16,10,2
2025-02-22 01:48:31,Shepperton,Bindura,BATCH_15822,Whole grain loaf,1270,Line2,OP_ANNE,9,1,5,7,8,0,3
2025-03-10 00:00:00,Shepperton,Hatcliff,BATCH_22731,High Energy Brown,1899,Line2,OP_EFFIE,0,12,0,3,6,3,6
2025-02-12 20:29:50,Shepperton,Murehwa,BATCH_15143,Whole grain loaf,1489,Line1,OP_EFFIE,0,10,0,3,8,4,15
2025-06-16 09:55:21,Shepperton,Murehwa,BATCH_18247,Soft white,677,Line1,OP_EFFIE,14,30,0,9,9,3,14
2025-01-07 21:09:17,Shepperton,Chegutu,BATCH_13513,Low GI Seed loaf,352,Line2,OP_RUDO,0,5,9,2,8,5,5
2025-05-09 17:11:29,Shepperton,Chinhoyi,BATCH_12815,High Energy Brown,257,Line3,OP_EFFIE,5,1,0,4,12,3,5
2025-04-11 12:02:56,Shepperton,Chinhoyi,BATCH_17633,Soft white,457,Line5,OP_RUDO,5,16,16,0,18,28,6
2025-07-19 05:27:56,Shepperton,Mutare,BATCH_23541,Low GI Seed loaf,453,Line5,OP_TAFADZWA,0,6,13,11,19,10,5
