sale_id,timestamp,retailer_id,depot_id,region,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,promotion_flag,promotion_name,bakers_inn_price,retail_price
POS_501834,2025-05-05 10:00:00,STORE_073,Chinhoyi,Mashonaland West,27,7,7,32,0,,0.83,1.46
POS_503696,2025-05-05 10:00:00,STORE_148,Chinhoyi,Mashonaland West,0,36,0,25,0,,0.84,1.48
POS_502356,2025-05-05 12:00:00,STORE_095,Murehwa,Mashonaland East,0,39,14,0,0,,0.77,1.36
POS_501251,2025-05-05 13:00:00,STORE_050,Chinhoyi,Mashonaland West,29,35,19,46,1,Independence Day Promo,0.81,1.43
POS_503258,2025-05-05 13:00:00,STORE_131,Harare,Harare Urban,12,32,23,0,0,,0.75,1.32
POS_501494,2025-05-05 13:00:00,STORE_059,Chinhoyi,Mashonaland West,16,15,0,0,0,,0.66,1.17
POS_500906,2025-05-05 14:00:00,STORE_036,Chinhoyi,Mashonaland West,16,22,30,33,0,,0.84,1.47
POS_503545,2025-05-05 14:00:00,STORE_142,Murehwa,Mashonaland East,31,9,40,36,0,,0.74,1.3
POS_500064,2025-05-05 14:00:00,STORE_004,Murehwa,Mashonaland East,47,42,40,38,1,Independence Day Promo,0.72,1.26
POS_500372,2025-05-05 14:00:00,STORE_016,Chinhoyi,Mashonaland West,0,10,19,38,1,Easter Promo,0.86,1.52
POS_503477,2025-05-05 14:00:00,STORE_140,Chegutu,Mashonaland West,25,0,32,12,0,,0.76,1.34
POS_503270,2025-05-05 15:00:00,STORE_132,Chegutu,Mashonaland West,0,26,13,17,0,,0.83,1.46
POS_503414,2025-05-05 16:00:00,STORE_138,Chinhoyi,Mashonaland West,39,18,41,31,1,Heroes Day Promo,0.78,1.38
POS_501190,2025-05-06 07:00:00,STORE_047,Mutare,Manicaland,0,0,5,49,1,Easter Promo,1.0,1.75
POS_504875,2025-05-06 07:00:00,STORE_196,Harare,Harare Urban,14,42,29,0,1,Easter Promo,0.76,1.34
POS_502748,2025-05-06 07:00:00,STORE_111,Harare,Harare Urban,0,15,17,46,1,Christmas Promo,0.85,1.5
POS_501718,2025-05-06 08:00:00,STORE_068,Murehwa,Mashonaland East,0,36,20,31,0,,0.84,1.47
POS_503553,2025-05-06 08:00:00,STORE_143,Chinhoyi,Mashonaland West,49,0,52,32,1,Heroes Day Promo,0.75,1.32
POS_502016,2025-05-06 09:00:00,STORE_082,Murehwa,Mashonaland East,31,14,24,25,1,Christmas Promo,0.76,1.34
POS_501887,2025-05-06 09:00:00,STORE_075,Chinhoyi,Mashonaland West,0,40,0,14,1,Christmas Promo,0.79,1.38
POS_500495,2025-05-06 09:00:00,STORE_019,Chegutu,Mashonaland West,23,3,3,0,0,,0.6,0.96
POS_503884,2025-05-06 10:00:00,STORE_156,Mutare,Manicaland,16,37,8,37,0,,0.87,1.54
POS_504316,2025-05-06 10:00:00,STORE_176,Murehwa,Mashonaland East,0,0,28,34,0,,0.92,1.62
POS_501042,2025-05-06 10:00:00,STORE_042,Hatcliff,Harare Urban,0,7,24,0,0,,0.78,1.37
POS_501634,2025-05-06 11:00:00,STORE_065,Harare,Harare Urban,0,14,0,17,0,,0.92,1.61
POS_503987,2025-05-06 11:00:00,STORE_161,Bindura,Mashonaland Central,19,0,27,9,1,Heroes Day Promo,0.76,1.33
POS_504028,2025-05-06 12:00:00,STORE_162,Chinhoyi,Mashonaland West,5,0,0,40,0,,0.93,1.64
POS_501308,2025-05-06 13:00:00,STORE_052,Harare,Harare Urban,18,9,27,11,0,,0.75,1.33
POS_504352,2025-05-06 13:00:00,STORE_177,Murehwa,Mashonaland East,0,34,10,29,0,,0.88,1.55
POS_501583,2025-05-06 13:00:00,STORE_063,Chegutu,Mashonaland West,0,27,26,0,0,,0.76,1.34
POS_504145,2025-05-06 13:00:00,STORE_168,Bindura,Mashonaland Central,21,7,0,0,1,Easter Promo,0.63,1.11
POS_500247,2025-05-06 14:00:00,STORE_010,Hatcliff,Harare Urban,13,11,37,34,0,,0.87,1.53
POS_502472,2025-05-06 14:00:00,STORE_100,Bindura,Mashonaland Central,32,11,27,17,0,,0.77,1.36
POS_501484,2025-05-06 14:00:00,STORE_059,Chinhoyi,Mashonaland West,0,21,0,0,0,,0.71,1.25
POS_503763,2025-05-06 15:00:00,STORE_151,Harare,Harare Urban,0,40,29,26,0,,0.85,1.5
POS_504043,2025-05-06 15:00:00,STORE_163,Murehwa,Mashonaland East,0,34,28,32,0,,0.92,1.61
POS_503283,2025-05-06 16:00:00,STORE_132,Chegutu,Mashonaland West,0,11,6,0,0,,0.76,1.34
POS_500928,2025-05-07 07:00:00,STORE_037,Bindura,Mashonaland Central,0,21,15,0,0,,0.76,1.34
POS_500463,2025-05-07 07:00:00,STORE_018,Bindura,Mashonaland Central,7,35,20,16,0,,0.79,1.39
POS_500571,2025-05-07 07:00:00,STORE_022,Mutare,Manicaland,16,0,7,14,0,,0.82,1.44
POS_502494,2025-05-07 07:00:00,STORE_101,Mutare,Manicaland,35,0,37,5,0,,0.71,1.25
POS_504211,2025-05-07 09:00:00,STORE_172,Mutare,Manicaland,52,18,39,0,1,Christmas Promo,0.69,1.21
POS_500731,2025-05-07 09:00:00,STORE_029,Bindura,Mashonaland Central,6,0,7,0,0,,0.67,1.19
POS_500164,2025-05-07 09:00:00,STORE_008,Chinhoyi,Mashonaland West,18,39,0,29,0,,0.74,1.3
POS_500623,2025-05-07 09:00:00,STORE_024,Chegutu,Mashonaland West,26,29,0,12,0,,0.7,1.23
POS_503459,2025-05-07 09:00:00,STORE_139,Chegutu,Mashonaland West,0,34,21,0,0,,0.75,1.32
POS_502697,2025-05-07 10:00:00,STORE_109,Hatcliff,Harare Urban,14,27,0,28,0,,0.85,1.49
POS_501479,2025-05-07 10:00:00,STORE_059,Chinhoyi,Mashonaland West,40,11,0,0,1,Independence Day Promo,0.63,1.12
POS_500274,2025-05-07 12:00:00,STORE_011,Chinhoyi,Mashonaland West,35,0,30,0,1,Independence Day Promo,0.68,1.19
POS_501078,2025-05-07 12:00:00,STORE_043,Hatcliff,Harare Urban,20,0,5,38,1,Easter Promo,0.81,1.43
POS_502419,2025-05-07 13:00:00,STORE_097,Hatcliff,Harare Urban,16,6,47,4,1,Christmas Promo,0.81,1.43
POS_500424,2025-05-07 13:00:00,STORE_017,Chinhoyi,Mashonaland West,0,24,21,31,0,,0.88,1.56
POS_504734,2025-05-07 13:00:00,STORE_190,Bindura,Mashonaland Central,0,36,0,14,0,,0.78,1.38
POS_504340,2025-05-07 13:00:00,STORE_176,Murehwa,Mashonaland East,14,24,39,0,1,Christmas Promo,0.73,1.29
POS_503922,2025-05-07 13:00:00,STORE_158,Chinhoyi,Mashonaland West,0,26,0,16,0,,0.84,1.49
POS_504444,2025-05-07 13:00:00,STORE_181,Chegutu,Mashonaland West,39,29,0,20,1,Independence Day Promo,0.69,1.21
POS_504824,2025-05-07 14:00:00,STORE_194,Murehwa,Mashonaland East,32,25,0,28,0,,0.76,1.34
POS_504249,2025-05-07 15:00:00,STORE_173,Bindura,Mashonaland Central,3,6,0,0,0,,0.73,1.29
POS_501224,2025-05-07 15:00:00,STORE_049,Harare,Harare Urban,6,36,5,16,1,Easter Promo,0.78,1.37
POS_502289,2025-05-07 16:00:00,STORE_093,Murehwa,Mashonaland East,0,24,0,0,0,,0.69,1.21
POS_500971,2025-05-07 16:00:00,STORE_039,Chinhoyi,Mashonaland West,0,37,0,16,1,Christmas Promo,0.8,1.41
POS_502960,2025-05-08 07:00:00,STORE_120,Harare,Harare Urban,0,6,49,37,1,Heroes Day Promo,0.86,1.51
POS_501184,2025-05-08 08:00:00,STORE_047,Mutare,Manicaland,37,0,39,0,0,,0.67,1.19
POS_501677,2025-05-08 08:00:00,STORE_066,Murehwa,Mashonaland East,27,14,0,0,0,,0.65,1.15
POS_504657,2025-05-08 09:00:00,STORE_188,Murehwa,Mashonaland East,17,7,35,6,0,,0.8,1.41
POS_503207,2025-05-08 09:00:00,STORE_129,Hatcliff,Harare Urban,9,0,0,6,0,,0.74,1.29
POS_501373,2025-05-08 09:00:00,STORE_055,Bindura,Mashonaland Central,16,0,19,21,0,,0.8,1.41
POS_503561,2025-05-08 09:00:00,STORE_143,Chinhoyi,Mashonaland West,0,16,14,13,0,,0.79,1.4
POS_504560,2025-05-08 12:00:00,STORE_185,Chinhoyi,Mashonaland West,39,0,16,0,0,,0.66,1.16
POS_502069,2025-05-08 12:00:00,STORE_084,Chegutu,Mashonaland West,11,0,7,4,0,,0.72,1.27
POS_503565,2025-05-08 14:00:00,STORE_143,Chinhoyi,Mashonaland West,26,20,8,33,0,,0.75,1.32
POS_504066,2025-05-08 15:00:00,STORE_164,Bindura,Mashonaland Central,12,37,0,14,0,,0.8,1.41
POS_503769,2025-05-09 08:00:00,STORE_151,Harare,Harare Urban,8,14,29,30,0,,0.85,1.5
POS_502249,2025-05-09 08:00:00,STORE_091,Chegutu,Mashonaland West,5,35,33,35,0,,0.84,1.48
POS_502475,2025-05-09 09:00:00,STORE_100,Bindura,Mashonaland Central,5,32,38,27,0,,0.84,1.48
POS_502340,2025-05-09 09:00:00,STORE_095,Murehwa,Mashonaland East,9,18,29,31,1,Independence Day Promo,0.85,1.5
POS_503006,2025-05-09 10:00:00,STORE_121,Harare,Harare Urban,0,38,33,21,0,,0.8,1.4
POS_504128,2025-05-09 10:00:00,STORE_167,Chinhoyi,Mashonaland West,4,11,36,25,0,,0.85,1.5
POS_501058,2025-05-09 11:00:00,STORE_042,Hatcliff,Harare Urban,16,25,10,45,1,Heroes Day Promo,0.81,1.43
POS_502275,2025-05-09 12:00:00,STORE_092,Bindura,Mashonaland Central,39,14,0,25,0,,0.75,1.32
POS_502693,2025-05-09 13:00:00,STORE_109,Hatcliff,Harare Urban,22,14,35,28,0,,0.81,1.42
POS_504033,2025-05-09 13:00:00,STORE_162,Chinhoyi,Mashonaland West,23,34,16,23,0,,0.75,1.32
POS_503367,2025-05-09 14:00:00,STORE_135,Mutare,Manicaland,42,36,18,48,1,Christmas Promo,0.74,1.29
POS_501332,2025-05-09 15:00:00,STORE_053,Hatcliff,Harare Urban,0,6,16,0,0,,0.8,1.4
POS_502923,2025-05-09 15:00:00,STORE_118,Harare,Harare Urban,14,0,5,0,0,,0.65,1.15
POS_503069,2025-05-09 15:00:00,STORE_124,Bindura,Mashonaland Central,27,29,38,6,0,,0.68,1.2
POS_501840,2025-05-09 16:00:00,STORE_074,Mutare,Manicaland,11,37,39,0,0,,0.76,1.34
POS_504326,2025-05-09 16:00:00,STORE_176,Murehwa,Mashonaland East,15,8,39,0,1,Christmas Promo,0.78,1.38
POS_500776,2025-05-09 16:00:00,STORE_030,Mutare,Manicaland,22,28,26,11,0,,0.82,1.45
POS_502223,2025-05-09 16:00:00,STORE_090,Bindura,Mashonaland Central,24,26,28,4,1,Independence Day Promo,0.72,1.26
POS_502988,2025-05-10 07:00:00,STORE_121,Harare,Harare Urban,19,39,14,16,0,,0.73,1.29
POS_504668,2025-05-10 08:00:00,STORE_189,Hatcliff,Harare Urban,15,41,35,19,1,Christmas Promo,0.74,1.3
POS_501436,2025-05-10 09:00:00,STORE_057,Mutare,Manicaland,21,0,29,0,0,,0.73,1.29
POS_503667,2025-05-10 10:00:00,STORE_147,Chinhoyi,Mashonaland West,48,48,38,16,1,Easter Promo,0.74,1.3
POS_501686,2025-05-10 11:00:00,STORE_066,Murehwa,Mashonaland East,19,3,36,17,0,,0.77,1.35
POS_500499,2025-05-10 11:00:00,STORE_020,Chinhoyi,Mashonaland West,19,26,26,0,0,,0.72,1.26
POS_504334,2025-05-10 12:00:00,STORE_176,Murehwa,Mashonaland East,38,28,12,28,0,,0.69,1.22
POS_504741,2025-05-10 13:00:00,STORE_191,Murehwa,Mashonaland East,6,23,39,33,0,,0.86,1.52
POS_500953,2025-05-10 15:00:00,STORE_038,Chinhoyi,Mashonaland West,18,10,24,0,0,,0.7,1.23
POS_502759,2025-05-10 15:00:00,STORE_112,Bindura,Mashonaland Central,0,17,0,4,0,,0.76,1.33
POS_504708,2025-05-10 15:00:00,STORE_190,Bindura,Mashonaland Central,0,4,27,13,0,,0.81,1.42
POS_503773,2025-05-11 07:00:00,STORE_152,Chegutu,Mashonaland West,14,0,8,36,0,,0.84,1.47
POS_503674,2025-05-11 07:00:00,STORE_148,Chinhoyi,Mashonaland West,17,19,24,4,0,,0.73,1.29
POS_501152,2025-05-11 08:00:00,STORE_046,Chinhoyi,Mashonaland West,25,18,0,27,0,,0.77,1.35
POS_500472,2025-05-11 08:00:00,STORE_019,Chegutu,Mashonaland West,3,3,0,39,0,,0.94,1.66
POS_500794,2025-05-11 09:00:00,STORE_031,Chinhoyi,Mashonaland West,39,6,38,7,0,,0.77,1.36
POS_501740,2025-05-11 10:00:00,STORE_069,Chinhoyi,Mashonaland West,26,22,30,12,0,,0.77,1.36
POS_502565,2025-05-11 11:00:00,STORE_103,Harare,Harare Urban,13,26,0,12,0,,0.77,1.36
POS_503171,2025-05-11 11:00:00,STORE_128,Chegutu,Mashonaland West,28,0,0,6,0,,0.7,1.23
POS_504614,2025-05-11 11:00:00,STORE_187,Murehwa,Mashonaland East,0,0,20,33,0,,0.93,1.64
POS_504518,2025-05-11 11:00:00,STORE_184,Harare,Harare Urban,7,40,48,0,1,Christmas Promo,0.76,1.33
POS_500546,2025-05-11 11:00:00,STORE_021,Hatcliff,Harare Urban,22,8,0,39,0,,0.85,1.5
POS_503216,2025-05-11 13:00:00,STORE_130,Hatcliff,Harare Urban,34,35,36,35,0,,0.81,1.42
POS_502761,2025-05-11 14:00:00,STORE_112,Bindura,Mashonaland Central,37,0,21,0,0,,0.7,1.23
POS_500237,2025-05-11 15:00:00,STORE_010,Hatcliff,Harare Urban,15,41,0,8,1,Christmas Promo,0.67,1.19
POS_500993,2025-05-11 16:00:00,STORE_040,Bindura,Mashonaland Central,29,32,14,31,0,,0.74,1.31
POS_501495,2025-05-11 16:00:00,STORE_059,Chinhoyi,Mashonaland West,0,26,22,16,0,,0.8,1.42
POS_504189,2025-05-11 16:00:00,STORE_171,Hatcliff,Harare Urban,26,16,0,25,0,,0.79,1.38
POS_503617,2025-05-12 07:00:00,STORE_145,Harare,Harare Urban,15,8,15,10,0,,0.76,1.34
POS_500154,2025-05-12 07:00:00,STORE_008,Chinhoyi,Mashonaland West,31,0,21,31,0,,0.83,1.46
POS_500090,2025-05-12 08:00:00,STORE_005,Chegutu,Mashonaland West,10,12,0,0,0,,0.69,1.22
POS_500004,2025-05-12 08:00:00,STORE_001,Murehwa,Mashonaland East,0,13,26,25,0,,0.9,1.58
POS_500434,2025-05-12 08:00:00,STORE_017,Chinhoyi,Mashonaland West,0,35,10,0,0,,0.77,1.36
POS_504282,2025-05-12 09:00:00,STORE_174,Hatcliff,Harare Urban,6,0,33,0,0,,0.76,1.33
POS_502997,2025-05-12 09:00:00,STORE_121,Harare,Harare Urban,33,6,16,27,0,,0.79,1.38
POS_502660,2025-05-12 09:00:00,STORE_108,Mutare,Manicaland,18,15,4,12,0,,0.72,1.27
POS_502932,2025-05-12 10:00:00,STORE_119,Bindura,Mashonaland Central,13,11,16,21,0,,0.75,1.32
POS_501923,2025-05-12 11:00:00,STORE_078,Murehwa,Mashonaland East,27,46,14,16,1,Easter Promo,0.73,1.28
POS_500620,2025-05-12 11:00:00,STORE_024,Chegutu,Mashonaland West,42,0,34,13,1,Easter Promo,0.78,1.37
POS_503323,2025-05-12 12:00:00,STORE_134,Hatcliff,Harare Urban,44,38,29,16,1,Independence Day Promo,0.74,1.31
POS_501099,2025-05-12 12:00:00,STORE_044,Chinhoyi,Mashonaland West,0,17,22,0,0,,0.84,1.47
POS_502006,2025-05-12 12:00:00,STORE_082,Murehwa,Mashonaland East,13,16,11,0,0,,0.71,1.25
POS_500353,2025-05-12 12:00:00,STORE_014,Chinhoyi,Mashonaland West,23,9,0,32,1,Heroes Day Promo,0.88,1.54
POS_503218,2025-05-12 13:00:00,STORE_130,Hatcliff,Harare Urban,36,25,29,5,0,,0.72,1.27
POS_500406,2025-05-12 13:00:00,STORE_017,Chinhoyi,Mashonaland West,0,42,37,17,1,Independence Day Promo,0.8,1.41
POS_500632,2025-05-12 14:00:00,STORE_025,Bindura,Mashonaland Central,44,18,0,46,1,Independence Day Promo,0.73,1.29
POS_503259,2025-05-12 14:00:00,STORE_131,Harare,Harare Urban,4,17,16,31,0,,0.88,1.56
POS_501443,2025-05-12 15:00:00,STORE_057,Mutare,Manicaland,7,15,8,8,0,,0.75,1.32
POS_502716,2025-05-12 16:00:00,STORE_110,Murehwa,Mashonaland East,23,50,0,0,1,Christmas Promo,0.66,1.16
POS_502952,2025-05-13 07:00:00,STORE_119,Bindura,Mashonaland Central,10,16,3,0,0,,0.72,1.26
POS_500139,2025-05-13 08:00:00,STORE_007,Harare,Harare Urban,0,29,21,10,0,,0.83,1.46
POS_501038,2025-05-13 09:00:00,STORE_042,Hatcliff,Harare Urban,24,33,0,12,0,,0.75,1.32
POS_501417,2025-05-13 09:00:00,STORE_056,Chinhoyi,Mashonaland West,0,9,24,36,0,,0.87,1.53
POS_500003,2025-05-13 11:00:00,STORE_001,Murehwa,Mashonaland East,5,17,21,8,0,,0.78,1.38
POS_502840,2025-05-13 12:00:00,STORE_116,Hatcliff,Harare Urban,9,0,0,35,1,Easter Promo,0.89,1.56
POS_504763,2025-05-13 13:00:00,STORE_192,Murehwa,Mashonaland East,0,0,22,13,0,,0.9,1.59
POS_502317,2025-05-13 13:00:00,STORE_094,Harare,Harare Urban,27,6,3,35,0,,0.85,1.49
POS_500297,2025-05-13 13:00:00,STORE_012,Murehwa,Mashonaland East,35,0,44,25,1,Heroes Day Promo,0.79,1.4
POS_500081,2025-05-13 14:00:00,STORE_004,Murehwa,Mashonaland East,21,32,0,7,0,,0.76,1.33
POS_504876,2025-05-13 15:00:00,STORE_196,Harare,Harare Urban,23,0,13,0,0,,0.7,1.24
POS_500755,2025-05-13 15:00:00,STORE_030,Mutare,Manicaland,13,29,30,50,1,Easter Promo,0.82,1.45
POS_503891,2025-05-13 16:00:00,STORE_156,Mutare,Manicaland,17,36,23,0,0,,0.74,1.31
POS_502914,2025-05-13 16:00:00,STORE_118,Harare,Harare Urban,23,25,28,7,1,Easter Promo,0.79,1.39
POS_501991,2025-05-13 16:00:00,STORE_081,Bindura,Mashonaland Central,4,5,0,30,0,,0.97,1.7
POS_503102,2025-05-13 16:00:00,STORE_125,Chegutu,Mashonaland West,25,15,0,30,0,,0.82,1.44
POS_504608,2025-05-13 16:00:00,STORE_187,Murehwa,Mashonaland East,0,10,21,16,0,,0.85,1.49
POS_502134,2025-05-14 07:00:00,STORE_087,Murehwa,Mashonaland East,29,0,18,25,0,,0.77,1.36
POS_504026,2025-05-14 07:00:00,STORE_162,Chinhoyi,Mashonaland West,31,28,35,18,0,,0.77,1.36
POS_503858,2025-05-14 08:00:00,STORE_155,Mutare,Manicaland,32,6,25,3,0,,0.76,1.33
POS_500120,2025-05-14 09:00:00,STORE_006,Chinhoyi,Mashonaland West,3,0,0,25,0,,0.94,1.66
POS_500284,2025-05-14 12:00:00,STORE_012,Murehwa,Mashonaland East,0,12,0,17,1,Heroes Day Promo,0.88,1.54
POS_502077,2025-05-14 13:00:00,STORE_085,Mutare,Manicaland,24,15,11,42,1,Heroes Day Promo,0.81,1.43
POS_503622,2025-05-14 13:00:00,STORE_146,Bindura,Mashonaland Central,0,16,24,26,0,,0.84,1.48
POS_503079,2025-05-14 14:00:00,STORE_124,Bindura,Mashonaland Central,10,0,16,34,1,Heroes Day Promo,0.86,1.52
POS_501219,2025-05-14 15:00:00,STORE_048,Bindura,Mashonaland Central,12,27,8,7,0,,0.74,1.3
POS_503123,2025-05-14 15:00:00,STORE_126,Harare,Harare Urban,9,35,27,0,0,,0.79,1.39
POS_503354,2025-05-14 15:00:00,STORE_135,Mutare,Manicaland,15,0,29,40,0,,0.84,1.48
POS_502564,2025-05-14 15:00:00,STORE_103,Harare,Harare Urban,0,25,0,36,0,,0.86,1.52
POS_503742,2025-05-14 15:00:00,STORE_150,Chegutu,Mashonaland West,0,38,0,37,1,Heroes Day Promo,0.81,1.42
POS_503549,2025-05-14 16:00:00,STORE_143,Chinhoyi,Mashonaland West,16,0,8,26,0,,0.85,1.49
POS_503599,2025-05-15 07:00:00,STORE_145,Harare,Harare Urban,36,0,0,10,0,,0.71,1.26
POS_500799,2025-05-15 07:00:00,STORE_032,Bindura,Mashonaland Central,19,0,0,5,1,Heroes Day Promo,0.72,1.26
POS_504527,2025-05-15 07:00:00,STORE_184,Harare,Harare Urban,14,33,34,21,1,Easter Promo,0.79,1.39
POS_503810,2025-05-15 08:00:00,STORE_153,Mutare,Manicaland,0,16,34,0,1,Easter Promo,0.8,1.42
POS_503487,2025-05-15 08:00:00,STORE_140,Chegutu,Mashonaland West,29,0,4,0,0,,0.62,1.09
POS_500934,2025-05-15 09:00:00,STORE_037,Bindura,Mashonaland Central,19,25,41,10,1,Heroes Day Promo,0.78,1.37
POS_502145,2025-05-15 09:00:00,STORE_088,Chinhoyi,Mashonaland West,3,0,0,5,0,,0.84,1.47
POS_502156,2025-05-15 09:00:00,STORE_088,Chinhoyi,Mashonaland West,21,7,32,19,0,,0.79,1.39
POS_502520,2025-05-15 12:00:00,STORE_102,Murehwa,Mashonaland East,26,4,30,15,1,Christmas Promo,0.77,1.36
POS_501728,2025-05-15 13:00:00,STORE_068,Murehwa,Mashonaland East,0,0,12,2,0,,0.86,1.51
POS_500688,2025-05-15 14:00:00,STORE_027,Chegutu,Mashonaland West,0,5,27,0,1,Heroes Day Promo,0.8,1.4
POS_502801,2025-05-15 14:00:00,STORE_114,Murehwa,Mashonaland East,39,32,11,26,0,,0.73,1.29
POS_501262,2025-05-15 14:00:00,STORE_050,Chinhoyi,Mashonaland West,33,36,39,17,0,,0.8,1.41
POS_504295,2025-05-15 14:00:00,STORE_175,Chinhoyi,Mashonaland West,39,29,0,32,0,,0.83,1.46
POS_501292,2025-05-15 14:00:00,STORE_051,Murehwa,Mashonaland East,14,0,0,8,0,,0.7,1.22
POS_504092,2025-05-15 15:00:00,STORE_166,Chegutu,Mashonaland West,0,11,0,23,0,,0.84,1.48
POS_504414,2025-05-15 15:00:00,STORE_180,Murehwa,Mashonaland East,10,0,0,38,0,,0.86,1.5
POS_500029,2025-05-15 16:00:00,STORE_002,Bindura,Mashonaland Central,18,19,28,11,0,,0.76,1.34
POS_503812,2025-05-15 16:00:00,STORE_153,Mutare,Manicaland,40,17,0,0,0,,0.65,1.15
POS_500266,2025-05-16 07:00:00,STORE_011,Chinhoyi,Mashonaland West,0,24,31,24,0,,0.85,1.5
POS_500882,2025-05-16 07:00:00,STORE_035,Murehwa,Mashonaland East,16,22,32,18,0,,0.79,1.39
POS_504940,2025-05-16 08:00:00,STORE_198,Chegutu,Mashonaland West,36,36,6,0,0,,0.68,1.2
POS_503554,2025-05-16 08:00:00,STORE_143,Chinhoyi,Mashonaland West,22,12,33,27,0,,0.77,1.36
POS_503078,2025-05-16 08:00:00,STORE_124,Bindura,Mashonaland Central,38,0,18,4,0,,0.68,1.2
POS_503614,2025-05-16 09:00:00,STORE_145,Harare,Harare Urban,19,31,0,15,1,Easter Promo,0.74,1.29
POS_503778,2025-05-16 09:00:00,STORE_152,Chegutu,Mashonaland West,0,24,10,39,0,,0.81,1.42
POS_504142,2025-05-16 10:00:00,STORE_168,Bindura,Mashonaland Central,0,9,9,0,1,Heroes Day Promo,0.73,1.29
POS_504543,2025-05-16 10:00:00,STORE_185,Chinhoyi,Mashonaland West,17,5,0,0,1,Christmas Promo,0.6,1.05
POS_500046,2025-05-16 11:00:00,STORE_003,Chinhoyi,Mashonaland West,17,15,12,4,0,,0.74,1.31
POS_504463,2025-05-16 11:00:00,STORE_181,Chegutu,Mashonaland West,3,36,10,30,0,,0.83,1.45
POS_501183,2025-05-16 12:00:00,STORE_047,Mutare,Manicaland,0,19,0,27,0,,0.88,1.55
POS_502381,2025-05-16 12:00:00,STORE_096,Murehwa,Mashonaland East,0,26,0,38,0,,0.8,1.41
POS_500185,2025-05-16 12:00:00,STORE_008,Chinhoyi,Mashonaland West,30,35,0,0,0,,0.62,1.09
POS_501642,2025-05-16 13:00:00,STORE_065,Harare,Harare Urban,39,28,19,36,0,,0.79,1.39
POS_500922,2025-05-16 13:00:00,STORE_037,Bindura,Mashonaland Central,41,22,9,26,1,Independence Day Promo,0.66,1.16
POS_500218,2025-05-16 15:00:00,STORE_009,Chinhoyi,Mashonaland West,17,14,0,41,1,Independence Day Promo,0.87,1.53
POS_500868,2025-05-16 16:00:00,STORE_035,Murehwa,Mashonaland East,46,7,25,33,1,Easter Promo,0.71,1.25
POS_502859,2025-05-16 16:00:00,STORE_116,Hatcliff,Harare Urban,38,0,40,10,0,,0.77,1.35
POS_504002,2025-05-16 16:00:00,STORE_161,Bindura,Mashonaland Central,0,39,6,8,0,,0.73,1.29
POS_502734,2025-05-16 16:00:00,STORE_111,Harare,Harare Urban,26,0,0,9,0,,0.72,1.27
POS_501091,2025-05-16 16:00:00,STORE_043,Hatcliff,Harare Urban,10,0,0,5,1,Independence Day Promo,0.81,1.43
POS_504320,2025-05-16 16:00:00,STORE_176,Murehwa,Mashonaland East,35,38,9,34,0,,0.69,1.22
POS_504757,2025-05-17 08:00:00,STORE_192,Murehwa,Mashonaland East,15,41,21,32,1,Easter Promo,0.81,1.43
POS_502039,2025-05-17 09:00:00,STORE_083,Chinhoyi,Mashonaland West,0,0,4,5,1,Heroes Day Promo,0.84,1.47
POS_502216,2025-05-17 09:00:00,STORE_090,Bindura,Mashonaland Central,35,40,0,39,0,,0.78,1.37
POS_503979,2025-05-17 09:00:00,STORE_160,Chegutu,Mashonaland West,0,40,36,0,0,,0.76,1.33
POS_501318,2025-05-17 09:00:00,STORE_052,Harare,Harare Urban,12,0,3,24,0,,0.85,1.49
POS_503498,2025-05-17 10:00:00,STORE_141,Chegutu,Mashonaland West,0,24,29,47,1,Easter Promo,0.83,1.46
POS_500019,2025-05-17 10:00:00,STORE_002,Bindura,Mashonaland Central,30,0,25,0,0,,0.72,1.27
POS_502434,2025-05-17 10:00:00,STORE_098,Harare,Harare Urban,52,0,17,0,1,Christmas Promo,0.61,1.08
POS_503815,2025-05-17 10:00:00,STORE_153,Mutare,Manicaland,0,22,16,0,0,,0.8,1.4
POS_502577,2025-05-17 10:00:00,STORE_104,Chinhoyi,Mashonaland West,18,3,9,39,0,,0.83,1.45
POS_501472,2025-05-17 11:00:00,STORE_058,Murehwa,Mashonaland East,37,4,6,22,0,,0.7,1.23
POS_503141,2025-05-17 11:00:00,STORE_127,Harare,Harare Urban,41,23,29,12,1,Independence Day Promo,0.77,1.36
POS_500213,2025-05-17 11:00:00,STORE_009,Chinhoyi,Mashonaland West,10,0,51,22,1,Heroes Day Promo,0.83,1.46
POS_500030,2025-05-17 11:00:00,STORE_002,Bindura,Mashonaland Central,32,0,39,9,0,,0.81,1.42
POS_503745,2025-05-17 12:00:00,STORE_150,Chegutu,Mashonaland West,24,30,0,0,0,,0.69,1.22
POS_501889,2025-05-17 13:00:00,STORE_076,Bindura,Mashonaland Central,14,32,22,0,0,,0.7,1.23
POS_503664,2025-05-17 14:00:00,STORE_147,Chinhoyi,Mashonaland West,33,17,36,4,0,,0.72,1.27
POS_504225,2025-05-17 14:00:00,STORE_172,Mutare,Manicaland,21,15,4,36,0,,0.81,1.43
POS_501918,2025-05-17 14:00:00,STORE_077,Chinhoyi,Mashonaland West,50,26,23,0,1,Heroes Day Promo,0.72,1.27
POS_501330,2025-05-17 15:00:00,STORE_053,Hatcliff,Harare Urban,21,0,0,0,0,,0.61,1.07
