sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_103474,2025-02-22 04:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.25
SEN_103475,2025-06-25 21:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,27.12
SEN_103476,2025-05-14 20:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.88
SEN_103477,2025-02-04 05:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.35
SEN_103478,2025-04-18 01:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.93
SEN_103479,2025-01-25 05:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.05
SEN_103480,2025-02-09 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.01
SEN_103481,2025-03-03 10:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,79.55
SEN_103482,2025-04-13 17:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.58
SEN_103483,2025-07-05 23:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.83
SEN_103484,2025-06-14 07:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,250.31
SEN_103485,2025-02-01 01:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,5.11
SEN_103486,2025-05-18 12:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,78.42
SEN_103487,2025-02-23 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,63.72
SEN_103488,2025-04-25 15:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,582.35
SEN_103489,2025-04-20 00:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,34.34
SEN_103490,2025-01-17 14:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,62.44
SEN_103491,2025-03-19 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,126.39
SEN_103492,2025-05-08 06:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,69.42
SEN_103493,2025-06-23 11:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,55.53
SEN_103494,2025-01-26 10:00:00,Shepperton_Plant,PROOFER_01,temperature_c,41.09
SEN_103495,2025-01-17 01:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,71.04
SEN_103496,2025-04-26 15:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,228.83
SEN_103497,2025-07-16 21:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,43.41
SEN_103498,2025-02-12 05:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.17
SEN_103499,2025-05-10 17:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_103500,2025-07-17 01:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,173.64
SEN_103501,2025-03-26 03:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,208.45
SEN_103502,2025-06-13 12:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,229.84
SEN_103503,2025-01-03 13:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,32.22
SEN_103504,2025-01-15 00:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_103505,2025-06-22 08:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.07
SEN_103506,2025-02-19 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,55.99
SEN_103507,2025-05-19 05:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,19.51
SEN_103508,2025-04-05 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.57
SEN_103509,2025-04-01 03:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.3
SEN_103510,2025-04-19 07:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,11.43
SEN_103511,2025-04-28 09:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,28.67
SEN_103512,2025-05-20 21:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.85
SEN_103513,2025-02-05 17:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_103514,2025-07-10 20:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,39.79
SEN_103515,2025-05-03 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,53.38
SEN_103516,2025-05-18 00:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_103517,2025-01-10 07:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,45.07
SEN_103518,2025-07-02 10:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,214.03
SEN_103519,2025-04-18 15:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,157.68
SEN_103520,2025-01-28 20:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,80.85
SEN_103521,2025-01-08 08:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,194.49
SEN_103522,2025-04-18 09:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,73.77
SEN_103523,2025-05-10 21:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,10.08
SEN_103524,2025-05-09 17:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,3.53
SEN_103525,2025-05-11 17:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,79.95
SEN_103526,2025-06-10 12:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,78.21
SEN_103527,2025-01-02 05:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,6.58
SEN_103528,2025-06-15 21:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.71
SEN_103529,2025-05-10 07:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,11.78
SEN_103530,2025-03-02 00:00:00,Shepperton_Plant,PROOFER_01,temperature_c,30.79
SEN_103531,2025-03-22 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,628.14
SEN_103532,2025-04-14 04:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,30.29
SEN_103533,2025-01-28 10:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,53.74
SEN_103534,2025-02-07 22:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,206.81
SEN_103535,2025-03-03 14:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.98
SEN_103536,2025-05-23 04:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.94
SEN_103537,2025-03-11 02:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,13.41
SEN_103538,2025-01-07 00:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,238.02
SEN_103539,2025-04-15 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,554.99
SEN_103540,2025-03-19 15:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.19
SEN_103541,2025-04-16 07:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.8
SEN_103542,2025-03-23 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,23.28
SEN_103543,2025-02-27 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.73
SEN_103544,2025-01-13 10:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,191.96
SEN_103545,2025-02-01 11:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,73.64
SEN_103546,2025-01-18 05:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,213.05
SEN_103547,2025-04-06 21:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,69.66
SEN_103548,2025-03-16 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,156.39
SEN_103549,2025-05-26 23:00:00,Shepperton_Plant,PROOFER_01,temperature_c,38.43
SEN_103550,2025-07-03 01:00:00,Shepperton_Plant,PROOFER_01,temperature_c,39.61
SEN_103551,2025-05-07 19:00:00,Shepperton_Plant,PROOFER_01,temperature_c,31.95
SEN_103552,2025-03-25 12:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,30.2
SEN_103553,2025-01-13 00:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,53.45
SEN_103554,2025-04-08 22:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_103555,2025-05-06 03:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,69.84
SEN_103556,2025-07-08 05:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,35.0
SEN_103557,2025-05-27 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,20.37
SEN_103558,2025-07-20 02:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,18.83
SEN_103559,2025-03-26 16:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,126.73
SEN_103560,2025-02-27 08:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,224.52
SEN_103561,2025-03-15 09:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,199.05
SEN_103562,2025-07-25 03:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,66.84
SEN_103563,2025-06-01 08:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,17.6
SEN_103564,2025-05-08 00:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.69
SEN_103565,2025-04-05 18:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,233.02
SEN_103566,2025-01-19 18:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_103567,2025-01-14 05:00:00,Shepperton_Plant,PROOFER_01,temperature_c,39.93
SEN_103568,2025-05-06 13:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,44.25
SEN_103569,2025-06-09 18:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,67.51
SEN_103570,2025-04-11 17:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,70.57
SEN_103571,2025-03-11 11:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,72.66
SEN_103572,2025-01-04 21:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_103573,2025-01-25 03:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,15.12
SEN_103574,2025-01-01 23:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,83.92
SEN_103575,2025-03-14 02:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,216.59
SEN_103576,2025-06-20 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,129.74
SEN_103577,2025-01-07 22:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,15.3
SEN_103578,2025-04-16 08:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.85
SEN_103579,2025-06-19 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.19
SEN_103580,2025-05-11 00:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.47
SEN_103581,2025-06-25 07:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.75
SEN_103582,2025-04-14 23:00:00,Shepperton_Plant,PROOFER_01,temperature_c,36.71
SEN_103583,2025-06-22 21:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.93
SEN_103584,2025-05-07 12:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,5.0
SEN_103585,2025-02-20 02:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,253.5
SEN_103586,2025-05-19 16:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,8.05
SEN_103587,2025-06-26 14:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,42.78
SEN_103588,2025-07-16 10:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.6
SEN_103589,2025-07-04 03:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.55
SEN_103590,2025-02-14 04:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,29.13
SEN_103591,2025-01-17 03:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,699.56
SEN_103592,2025-01-07 15:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,24.08
SEN_103593,2025-06-26 21:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,80.66
SEN_103594,2025-07-21 11:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.43
SEN_103595,2025-01-06 22:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.2
SEN_103596,2025-03-02 05:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,213.76
SEN_103597,2025-07-21 10:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,47.31
SEN_103598,2025-06-28 09:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,78.47
SEN_103599,2025-05-05 19:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.88
SEN_103600,2025-07-14 16:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,259.17
SEN_103601,2025-05-12 10:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,5.63
SEN_103602,2025-07-18 13:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,14.12
SEN_103603,2025-02-14 19:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,215.71
SEN_103604,2025-04-22 14:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.98
SEN_103605,2025-06-07 08:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,44.45
SEN_103606,2025-05-15 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,0.95
SEN_103607,2025-04-01 09:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,11.82
SEN_103608,2025-04-21 23:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,22.36
SEN_103609,2025-06-25 15:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,29.3
SEN_103610,2025-06-17 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,28.68
SEN_103611,2025-06-17 23:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.48
SEN_103612,2025-02-06 16:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,194.49
SEN_103613,2025-07-21 17:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,38.0
SEN_103614,2025-06-08 03:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,35.92
SEN_103615,2025-01-02 11:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.89
SEN_103616,2025-03-04 10:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,191.48
SEN_103617,2025-04-20 18:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,238.8
SEN_103618,2025-06-10 15:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_103619,2025-01-24 08:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.04
SEN_103620,2025-05-04 22:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,246.62
SEN_103621,2025-01-06 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.63
SEN_103622,2025-02-09 11:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,21.5
SEN_103623,2025-02-10 10:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.49
SEN_103624,2025-04-13 06:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,41.19
SEN_103625,2025-06-21 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,43.32
SEN_103626,2025-05-10 16:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.25
SEN_103627,2025-02-25 10:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,203.33
SEN_103628,2025-07-28 16:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.7
SEN_103629,2025-07-10 10:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,34.95
SEN_103630,2025-05-23 22:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,190.77
SEN_103631,2025-07-03 09:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,7.51
SEN_103632,2025-07-02 04:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,24.24
SEN_103633,2025-04-04 12:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,257.31
SEN_103634,2025-05-21 06:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,13.26
SEN_103635,2025-04-16 03:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,738.21
SEN_103636,2025-04-20 20:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,197.05
SEN_103637,2025-04-05 14:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,28.16
SEN_103638,2025-06-21 19:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,67.86
SEN_103639,2025-01-21 19:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,65.68
SEN_103640,2025-04-11 21:00:00,Shepperton_Plant,PROOFER_01,temperature_c,34.22
SEN_103641,2025-02-24 09:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.44
SEN_103642,2025-07-07 02:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.98
SEN_103643,2025-01-27 03:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,152.94
SEN_103644,2025-06-08 10:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,2.34
SEN_103645,2025-06-06 02:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,176.94
SEN_103646,2025-04-03 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,166.76
SEN_103647,2025-04-16 19:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,58.18
SEN_103648,2025-06-02 00:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,12.33
SEN_103649,2025-06-16 11:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,6.38
SEN_103650,2025-07-18 12:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_103651,2025-02-26 15:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,8.47
SEN_103652,2025-04-08 16:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,5.96
SEN_103653,2025-02-09 12:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.58
SEN_103654,2025-06-14 07:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,77.4
SEN_103655,2025-05-26 08:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,44.5
SEN_103656,2025-03-21 15:00:00,Shepperton_Plant,PROOFER_01,temperature_c,35.44
SEN_103657,2025-04-28 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,4.6
SEN_103658,2025-05-22 16:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,13.58
SEN_103659,2025-07-27 20:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,527.38
SEN_103660,2025-01-23 05:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.72
SEN_103661,2025-07-07 03:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,15.55
SEN_103662,2025-04-01 09:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,28.88
SEN_103663,2025-01-04 13:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,27.06
SEN_103664,2025-07-04 08:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,27.23
SEN_103665,2025-02-10 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,49.52
SEN_103666,2025-04-09 15:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.98
SEN_103667,2025-07-03 01:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,24.52
SEN_103668,2025-04-20 03:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.85
SEN_103669,2025-04-03 22:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,191.07
SEN_103670,2025-06-21 11:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,164.52
SEN_103671,2025-04-14 01:00:00,Shepperton_Plant,PROOFER_01,temperature_c,37.7
SEN_103672,2025-02-21 07:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,19.22
SEN_103673,2025-02-18 02:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.93
SEN_103674,2025-01-16 23:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_103675,2025-01-08 01:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,24.95
SEN_103676,2025-04-15 09:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,527.84
SEN_103677,2025-06-14 02:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,23.2
SEN_103678,2025-05-20 13:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,425.53
SEN_103679,2025-05-25 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,159.46
SEN_103680,2025-01-02 14:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,190.7
SEN_103681,2025-06-21 23:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,56.23
SEN_103682,2025-07-17 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,24.69
SEN_103683,2025-03-19 20:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,219.93
SEN_103684,2025-05-22 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,31.49
SEN_103685,2025-07-11 00:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,74.42
SEN_103686,2025-05-15 07:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.36
SEN_103687,2025-02-27 23:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,24.76
SEN_103688,2025-05-17 14:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,221.02
SEN_103689,2025-06-28 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,80.38
SEN_103690,2025-07-08 10:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.16
SEN_103691,2025-04-25 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,32.45
SEN_103692,2025-06-03 04:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,236.55
SEN_103693,2025-04-22 19:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.47
SEN_103694,2025-02-13 19:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,159.6
SEN_103695,2025-05-14 06:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.39
SEN_103696,2025-04-08 04:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,613.95
SEN_103697,2025-07-16 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,139.56
SEN_103698,2025-03-20 04:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,2.36
SEN_103699,2025-07-02 17:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,33.54
SEN_103700,2025-06-07 06:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,75.1
SEN_103701,2025-02-20 18:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,136.61
SEN_103702,2025-06-03 10:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.36
SEN_103703,2025-02-01 16:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.64
SEN_103704,2025-02-03 22:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,48.48
SEN_103705,2025-02-14 17:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.36
SEN_103706,2025-07-09 00:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.39
SEN_103707,2025-05-09 12:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.98
SEN_103708,2025-01-05 15:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,233.3
SEN_103709,2025-03-26 06:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,21.58
SEN_103710,2025-03-02 07:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_103711,2025-01-22 13:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,19.62
SEN_103712,2025-03-28 16:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,74.2
SEN_103713,2025-04-11 00:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.74
SEN_103714,2025-03-22 04:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_103715,2025-07-18 15:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,47.43
SEN_103716,2025-01-27 17:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,8.24
SEN_103717,2025-03-01 19:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,78.61
SEN_103718,2025-05-27 17:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,42.11
SEN_103719,2025-04-05 06:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.61
SEN_103720,2025-07-04 06:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,15.36
SEN_103721,2025-03-04 01:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_103722,2025-07-07 00:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,76.26
SEN_103723,2025-06-28 21:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,225.2
SEN_103724,2025-02-22 13:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,147.46
SEN_103725,2025-07-21 23:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.89
SEN_103726,2025-03-11 04:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,17.97
SEN_103727,2025-04-13 05:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,76.7
SEN_103728,2025-02-27 15:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,46.59
SEN_103729,2025-06-28 16:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,201.95
SEN_103730,2025-04-12 20:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,56.93
SEN_103731,2025-04-08 00:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,19.56
SEN_103732,2025-07-15 01:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.06
SEN_103733,2025-07-12 18:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,28.3
SEN_103734,2025-03-01 19:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,36.01
SEN_103735,2025-02-27 04:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.99
SEN_103736,2025-05-26 01:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
